Timestep,Probs
1,"[0.24129353233830803, 0.1865671641791043, 0.23134328358208917, 0.19900497512437787, 0.14179104477611942]"
2,"[0.03371784363520454, 0.43363163113417397, 0.084933955494107, 0.09731148074849624, 0.3504050889880189]"
3,"[0.018328927104208432, 0.38753568823074325, 0.1750516670494389, 0.05639855249580538, 0.3626851651198031]"
4,"[0.0011214325693873009, 0.42428631383794335, 0.026542892745104397, 0.020935632135095847, 0.5271137287124721]"
5,"[0.0006884765191987208, 0.5461423442356848, 0.03346082686937984, 0.018756426238242415, 0.4009519261374965]"
6,"[0.0006567054461130664, 0.4223420517335024, 0.02167846085602601, 0.01740269617594952, 0.5379200857884099]"
7,"[0.0009347340400119933, 0.08341554649960264, 0.0028042041528047036, 0.0037389548915830397, 0.9091065604159972]"
8,"[4.4047216090303305e-5, 0.05062888014095252, 0.003390558843057278, 0.0018934210715353577, 0.9440430927283632]"
9,"[0.003115498117032302, 0.006226754043467265, 0.00933374420418789, 0.0031155046844003097, 0.978208498950908]"
10,"[0.003655765710176703, 0.0003848174808241114, 0.010967297128433202, 7.653784370530567e-10, 0.9849921189151919]"
11,"[0.00502230867491781, 2.7824424791798156e-5, 0.01506692602475277, 1.600453874905762e-13, 0.9798829408753801]"
12,"[0.005828745041793712, 1.6995903314750686e-6, 0.011657490218992513, 5.984649814883633e-23, 0.9825120651488868]"
13,"[0.00039634602555587854, 5.780340523342224e-8, 0.0007926920511384207, 1.778645489052727e-30, 0.9988109041199001]"
14,"[2.2818666902868952e-5, 3.3268212808528218e-9, 2.288474748070077e-5, 3.657078031276434e-37, 0.9999542932587954]"
15,"[0.00012588521553676894, 1.986491883422864e-15, 9.001260085650694e-9, 7.738024816070195e-14, 0.9998741057831247]"
