Timestep,Probs
1,"[0.19318181818181807, 0.15056818181818174, 0.20454545454545442, 0.21306818181818168, 0.23863636363636348]"
2,"[0.18752984729986907, 0.14676289393427056, 0.22589899282047543, 0.20095928937498025, 0.23884897657040413]"
3,"[0.09602672443216745, 0.06464556589152526, 0.10519786947723717, 0.6369576682229137, 0.09717217197615705]"
4,"[0.06961833373325382, 0.05486188748838642, 0.023836668494577634, 0.7661743618928618, 0.08550874839092394]"
5,"[0.014288102845641387, 0.027770834550680513, 0.0300398168425794, 0.8400263372351844, 0.08787490852591544]"
6,"[0.015908296948193304, 0.0026663314774629018, 0.011143966853263148, 0.8972143248741288, 0.07306707984695278]"
7,"[0.011136019518076402, 0.00041289215254398167, 0.0012368552161190662, 0.9129580500729763, 0.07425618304028951]"
8,"[0.0018481453858842306, 1.2897713744071516e-10, 0.0001368998012273227, 0.9203919489768759, 0.07762300570703545]"
9,"[0.00021109512113496725, 4.200748134140003e-17, 1.1735544774460708e-5, 0.9228688071186872, 0.07690836221540126]"
10,"[8.891544051212542e-11, 9.925274544126991e-13, 2.0238187430762617e-5, 0.5426170596577398, 0.4573627020649241]"
11,"[3.222452357980333e-20, 2.57797643878986e-19, 9.987420994557702e-11, 0.10997511605782562, 0.8900248838423006]"
12,"[2.7874419427381313e-15, 8.654144297488501e-13, 8.77165176370645e-13, 0.004358922718572843, 0.9956410772796825]"
13,"[7.478326980999068e-28, 2.857278711539459e-20, 8.763652606710455e-24, 0.0005412342482707154, 0.9994587657517321]"
