Timestep,Probs
1,"[0.18970189701896992, 0.20867208672086685, 0.20325203252032487, 0.18428184281842794, 0.21409214092140882]"
2,"[0.05716818521781311, 0.07739745474037821, 0.07124078867830176, 0.32893548932145156, 0.4652580820420549]"
3,"[0.05552180342310545, 0.06552100273176885, 0.13765424805302723, 0.33484956435005814, 0.4064533814420401]"
4,"[0.027650240815405434, 0.05799486862668485, 0.1766939825684668, 0.13929335813874144, 0.5983675498507024]"
5,"[0.13318116158375576, 0.305232187034974, 0.11669734942290483, 0.11103251707328285, 0.33385678488508314]"
6,"[0.02531652022860456, 0.5237301663342885, 0.018995023737645177, 0.06012618189423141, 0.3718321078052315]"
7,"[0.009590895197880667, 0.8270711996189342, 0.008446609771023766, 0.024479423695067105, 0.13041187171709426]"
8,"[0.003490451291799639, 0.8806274744755545, 0.00349045125955507, 0.013961624407771378, 0.09842999856531487]"
9,"[5.915618879562652e-5, 0.8883261032949751, 0.004791651194571545, 0.01052691569600895, 0.09629617362565246]"
10,"[9.335194278203143e-5, 0.8931116710034117, 3.1618466957547002e-9, 0.015216366864791471, 0.09157860702716752]"
11,"[1.891986472859971e-6, 0.9233196789832379, 3.2045840598035994e-11, 0.024828538486949676, 0.0518498905112931]"
12,"[8.621178246497351e-6, 0.9449775377913913, 3.2533872534153723e-10, 0.04387160280531768, 0.011142237899705119]"
13,"[1.335110584230862e-10, 0.9654587669560413, 8.366771965651764e-17, 0.02870490435484323, 0.005836328555607238]"
14,"[1.5606583312780503e-5, 0.9759575049313095, 7.961844693666258e-10, 0.0240216845345464, 5.20315465307663e-6]"
15,"[1.7530912186222173e-5, 0.781647897638059, 1.9691564049316265e-6, 0.21831512466134856, 1.747763200228762e-5]"
16,"[0.005792707176826856, 0.6298134197093107, 0.005791913895134463, 0.358601948335151, 1.0883576114433948e-8]"
17,"[0.014987347871780873, 0.9124589510736654, 5.107618834452171e-7, 0.07255319028837404, 4.2983293789102184e-12]"
18,"[0.006130167777761084, 0.9904237402939862, 0.0034460911495672155, 7.697965152998947e-10, 8.894948704270152e-12]"
19,"[0.0008307910079501913, 0.9939943800608946, 0.005174828931153777, 2.0387860402929128e-15, 2.5133812152959656e-17]"
