Timestep,Probs
1,"[0.1711229946524065, 0.22192513368983985, 0.18716577540106966, 0.2112299465240644, 0.20855614973262054]"
2,"[0.08269346633870456, 0.15192369959781138, 0.12019193599256046, 0.40961426530644274, 0.2355766327644807]"
3,"[0.11134183297437078, 0.28867031641671925, 0.10067644500671621, 0.28818386215516323, 0.21112754344703116]"
4,"[0.14307175583373802, 0.4146141393962042, 0.04483727763502565, 0.1294707333680449, 0.268006093766987]"
5,"[0.25616699381853164, 0.5453860545831729, 0.03394296295535615, 0.027148013692139247, 0.13735597495080004]"
6,"[0.080607198516524, 0.7728311508880944, 0.02393724641743796, 0.005868863253196274, 0.11675554092474853]"
7,"[0.017522088195587208, 0.9356280469846068, 0.005149629620931464, 0.0018872744484546217, 0.039812960750418215]"
8,"[0.009916326766958826, 0.947800005793569, 0.0005220814141737242, 0.010446819143924405, 0.03131476688137433]"
9,"[0.0009860203572648624, 0.9599718131580627, 0.0008863241128266151, 0.009760509510698777, 0.02839533286114818]"
10,"[0.0001344544463849535, 0.9739154477028608, 0.00013445444630830718, 0.0013447289873612328, 0.024470914417083153]"
11,"[0.0003834548552968838, 0.9154839270040481, 0.031054449365944984, 0.037955496108207844, 0.015122672666506312]"
12,"[3.167700252330962e-6, 0.9307128837506738, 0.020783281301224563, 0.04387581608038021, 0.004624851167469524]"
13,"[6.016683107486653e-10, 0.7554888247733361, 0.2040958920335554, 0.037541789207727744, 0.0028734933837120005]"
14,"[2.253905846962167e-9, 0.8136209823056105, 0.08519975400990588, 0.023442282649726656, 0.07773697878085091]"
15,"[2.6761071213954136e-14, 0.7864896436587128, 0.12503623298799618, 0.06727055757285444, 0.021203565780410903]"
16,"[4.024436444479758e-9, 0.5023971715322053, 0.25312085479326796, 0.23678218358199443, 0.007699786068094965]"
17,"[7.282482303436938e-10, 0.4922559621247845, 0.44518688262924855, 0.06100742348458286, 0.0015497310331346183]"
18,"[0.0008364541985880713, 0.4634068277283237, 0.5273916363350611, 0.00836508171726245, 2.0763871947623606e-11]"
19,"[0.00013429364972577368, 0.45973618525155585, 0.5391218581523884, 0.0010076629463286314, 4.120774031326299e-20]"
