Timestep,Probs
1,"[0.22800000000000017, 0.18200000000000013, 0.17800000000000013, 0.20200000000000015, 0.21000000000000016]"
2,"[0.2546814777912548, 0.247190970305099, 0.059925308683619886, 0.2471909217558577, 0.19101132146416977]"
3,"[0.28567945725023636, 0.37121625583150775, 0.08566473277140499, 0.15729098147503506, 0.1001485726718143]"
4,"[0.27228638187546333, 0.4072283439486721, 0.050608510120495505, 0.16867297665249345, 0.10120378740287699]"
5,"[0.11399617876152535, 0.24375020059083077, 0.08098851904350213, 0.36156596384358086, 0.1996991377605602]"
6,"[0.024390526010456298, 0.19512192043315002, 0.03658532125590256, 0.49999857652157825, 0.2439036557789137]"
7,"[2.498379881502006e-5, 0.13115866080951596, 0.016396862598518032, 0.6556971164488573, 0.1967223763442931]"
8,"[1.5647984819059115e-10, 0.006734036488665897, 0.016835071196895583, 0.7340066880170193, 0.24242420414094287]"
9,"[3.4945714712623107e-17, 9.868112783016309e-6, 0.007195498824876126, 0.7589861501040365, 0.2338084829583037]"
10,"[1.75842465715376e-28, 3.0789097905276755e-13, 2.0202074369416243e-9, 0.9999999323269497, 6.565254055706609e-8]"
11,"[2.148368077261048e-37, 8.05050662734377e-22, 3.80111233877836e-15, 0.9999999999998864, 1.1234332924630113e-13]"
