Timestep,Probs
1,"[0.21000000000000016, 0.18200000000000013, 0.21200000000000016, 0.19600000000000015, 0.20000000000000015]"
2,"[0.23157884462632594, 0.22105259577000877, 0.09122817005035871, 0.2596491696570806, 0.19649121989622492]"
3,"[0.2025706618025199, 0.32126551880539633, 0.08339549343923325, 0.26184192869219647, 0.1309263972606538]"
4,"[0.2184020171338474, 0.2930985928282972, 0.06321873690527774, 0.30746688776683384, 0.11781376536574449]"
5,"[0.08031877502536139, 0.09048538088525056, 0.09991352016379591, 0.5294758579100265, 0.1998064660155663]"
6,"[0.05504594075241429, 2.841544350992851e-7, 0.06422029137236555, 0.62385300875395, 0.2568804749668346]"
7,"[0.011006168945897109, 3.759583843013669e-6, 0.010968164254194442, 0.6794221850754232, 0.29859972214064306]"
8,"[3.494775550998544e-9, 1.8099138008749698e-15, 4.9781152079045035e-9, 0.6315789398340694, 0.368421051693037]"
9,"[3.7807693900867226e-13, 4.058171275750822e-23, 5.459672055318691e-13, 0.6324058288806074, 0.3675941711184692]"
10,"[4.348607274378186e-20, 1.5025375427948934e-30, 4.88975575417472e-20, 0.9999989066825945, 1.0933174028143135e-6]"
11,"[6.259386064080968e-23, 3.0401435149857484e-36, 7.7288633790586615e-25, 0.9999999999978838, 2.1163493513519387e-12]"
