Timestep,Probs
1,"[0.20200000000000015, 0.18400000000000014, 0.22200000000000017, 0.20400000000000015, 0.18800000000000014]"
2,"[0.22191015107665638, 0.18539322935284325, 0.18258420104024878, 0.19943840439130914, 0.21067401413894096]"
3,"[0.48585734153773447, 0.35946401642564085, 0.060341881692102375, 0.04049191562031921, 0.053844844724203055]"
4,"[0.49107086699232455, 0.39285683090247125, 0.05357185392547081, 0.01785735773082061, 0.044643090448913285]"
5,"[0.6326028887101112, 0.36718640104958905, 0.0001024494184654566, 3.684459279090614e-5, 7.141622904217318e-5]"
6,"[0.6615383740364478, 0.3384615680638998, 2.171318214215539e-8, 1.9671000151177753e-13, 3.618627519365024e-8]"
7,"[0.10490900618431062, 0.8950909937506781, 6.496227802067302e-11, 1.6191202924768597e-21, 4.883664470350601e-14]"
8,"[0.033336612660776956, 0.9666633873311494, 9.082319312007489e-13, 1.0927924305891301e-15, 7.171025350906913e-12]"
9,"[0.03370759429586299, 0.966292405704134, 5.787413426494932e-24, 5.3673038217580974e-30, 1.6843168513127304e-19]"
10,"[0.03550295814067275, 0.9644970418593295, 9.588339015431834e-34, 2.471143113991991e-43, 5.6531828437136556e-30]"
11,"[0.5872279485954454, 0.4127720514045554, 1.0154555913513605e-42, 1.3024842216168159e-52, 2.1721766025005115e-36]"
12,"[0.8575671175736069, 0.14243283155287567, 6.21253059891972e-10, 1.1673889907185777e-15, 5.025226821075745e-8]"
13,"[0.9230661383371076, 0.0769338616628844, 1.7299205578758873e-18, 4.96060739804902e-28, 1.1348278589570501e-14]"
