Timestep,Probs
1,"[0.34722222222222193, 0.34722222222222193, 0.3055555555555554]"
2,"[0.3360699910439288, 0.36065041894710603, 0.30327959000896504]"
3,"[0.311685087368225, 0.3896030882345042, 0.2987118243972711]"
4,"[0.2830371368746798, 0.43393837796487944, 0.283024485160441]"
5,"[0.29412403818953287, 0.44118110785072817, 0.2646948539597393]"
6,"[0.2524448267904931, 0.45629272111648767, 0.29126245209301926]"
7,"[0.24287104424771794, 0.45713518836036315, 0.2999937673919196]"
8,"[0.23255796086502414, 0.4418702599603227, 0.32557177917465296]"
9,"[0.23728712380143796, 0.4067892971291641, 0.3559235790693989]"
10,"[0.2567434665558955, 0.4189220444053806, 0.32433448903872414]"
11,"[0.27271839701171535, 0.36365909231398963, 0.36362251067429535]"
12,"[0.2777824312048247, 0.3611181051445635, 0.3610994636506113]"
13,"[0.3030129520964372, 0.3131295335483525, 0.3838575143552098]"
14,"[0.29850506787394254, 0.3283585794182982, 0.37313635270775886]"
15,"[0.2608831978187086, 0.3478248159054882, 0.39129198627580336]"
16,"[0.14285782466746427, 0.143252671202805, 0.7138895041297306]"
17,"[0.19208019262668102, 0.028250917428288794, 0.7796688899450287]"
18,"[0.25308762071939406, 0.005653554602928637, 0.7412588246776767]"
19,"[0.09667026708672971, 0.001355851852086185, 0.9019738810611839]"
20,"[0.009816614726981287, 1.2607208619567505e-95, 0.990183385273017]"
21,"[0.0017104210698316328, 1.5867846810488378e-167, 0.9982895789301673]"
22,"[0.0007433882754967693, 2.213446118008069e-232, 0.9992566117245025]"
23,"[1.5935875201939818e-116, 3.1871750403879635e-116, 1.0000000000000016]"
24,"[4.908788924738404e-237, 2.346839403877764e-261, 1.000000000000001]"
25,"[0.0, 0.0, 1.0000000000000016]"
26,"[0.0, 0.0, 0.9999999999999984]"
27,"[2.2103557950299363e-130, 5.599401379576509e-144, 1.0000000000000022]"
28,"[4.870552486338789e-271, 2.6204479078656496e-302, 0.9999999999999991]"
29,"[0.0, 0.0, 0.9999999999999994]"
30,"[4.8511040263459894e-95, 7.780253468638266e-123, 1.0000000000000009]"
31,"[2.8119450945661704e-166, 4.5098281662900436e-194, 1.0000000000000016]"
32,"[6.731921607729391e-196, 1.0796729188796092e-223, 0.999999999999999]"
33,"[1.3227269767173714e-211, 2.121403930481915e-239, 0.9999999999999993]"
34,"[1.2588228195451538e-11, 1.4166197757870014e-18, 0.9999999999874138]"
35,"[2.4637525896734843e-27, 2.772588281439307e-34, 0.9999999999999993]"
36,"[2.6070157840595953e-60, 6.1365310597919075e-43, 1.0000000000000002]"
37,"[2.5901401723322445e-60, 3.12719440293823e-7, 0.9999996872805581]"
38,"[1.3097968302438475e-117, 2.2787764184878386e-13, 0.9999999999997725]"
39,"[5.260398921010179e-175, 9.635645606188246e-18, 0.9999999999999987]"
40,"[6.72998701125597e-63, 3.168540454262245e-8, 0.9999999683145968]"
41,"[2.0771119171494342e-137, 3.635577265272422e-14, 0.9999999999999654]"
42,"[1.5412209520514462e-253, 1.471881867048191e-16, 1.0000000000000007]"
43,"[0.0, 2.5401424873763163e-22, 0.9999999999999999]"
44,"[1.2685744198933325e-108, 1.1101040246287836e-22, 0.9999999999999972]"
45,"[2.964500763128604e-214, 2.2701106238456325e-42, 0.9999999999999991]"
46,"[5.9318e-320, 3.974756258839229e-62, 1.0000000000000004]"
47,"[4.46814466250472e-53, 1.613000223164209e-50, 0.9999999999999994]"
48,"[8.042075978936384e-86, 5.638711549309982e-112, 0.9999999999999987]"
49,"[1.439558285294196e-118, 3.144116453230503e-201, 1.000000000000001]"
50,"[7.591393923343404e-141, 0.0, 0.9999999999999987]"
51,"[4.626336150455307e-53, 4.107953049930475e-93, 0.9999999999999983]"
52,"[3.6935828510934694e-103, 2.043428979978922e-162, 1.0000000000000013]"
53,"[3.355629117718678e-135, 2.847171207303634e-209, 1.0000000000000007]"
54,"[5.9708797294433955e-55, 4.851762896775231e-22, 1.0000000000000036]"
55,"[2.5062071428903764e-131, 1.0317780785024629e-37, 0.9999999999999999]"
56,"[2.921616196124011e-210, 2.044300470742981e-59, 1.0000000000000004]"
