Timestep,Probs
1,"[0.33333333333333354, 0.33333333333333354, 0.33333333333333354]"
2,"[0.3298623244283093, 0.32986232442830926, 0.34027535114338087]"
3,"[0.32986111151813896, 0.32986111151813896, 0.3402777769637208]"
4,"[0.3298611111112481, 0.3298611111112481, 0.3402777777775052]"
5,"[0.32986111111111066, 0.32986111111111066, 0.3402777777777772]"
6,"[0.32986111111111044, 0.32986111111111044, 0.34027777777777707]"
7,"[0.33098552453072605, 0.3274644019293354, 0.34155007353993916]"
8,"[0.4081618733113368, 0.5816340795400798, 0.010204047148582118]"
9,"[0.406267124316159, 0.5937328660043357, 9.679505479651695e-9]"
10,"[0.40625000574604925, 0.5937499942539413, 8.99503067022797e-15]"
11,"[0.4022988500416093, 0.5977011499583909, 1.1680680683206197e-34]"
12,"[0.3999984213585695, 0.6000015786414303, 1.406955268119151e-54]"
13,"[0.38271604885099986, 0.6172839511489999, 1.8169989007316008e-87]"
14,"[0.3827160493825376, 0.6172839506174624, 9.499793027996312e-138]"
15,"[0.36709129605622154, 0.6329087039437779, 2.163467763058046e-205]"
16,"[0.3589743598992046, 0.6410256401007958, 2.326879945684567e-297]"
17,"[0.35897435897692115, 0.6410256410230796, 0.0]"
18,"[0.32876561662427767, 0.6712343833757217, 0.0]"
19,"[0.31958762886597897, 0.6804123711340188, 6.825969180320459e-67]"
20,"[0.317241379575291, 0.6827586204247087, 2.440016000836309e-162]"
21,"[0.2659169412899689, 0.7340830587100323, 2.8142814714520772e-254]"
22,"[0.26037735826942165, 0.7396226417305776, 0.0]"
23,"[0.9999999999870034, 1.2996751234642932e-11, 0.0]"
24,"[0.9999999999999942, 2.0997627531774675e-58, 2.908019213494708e-98]"
25,"[1.0000000000000029, 8.168189556277793e-114, 2.91194114274169e-162]"
26,"[0.9999999999999997, 3.1704365202922396e-203, 7.369667958785208e-237]"
27,"[0.9999999999999986, 0.0, 0.0]"
28,"[0.9999999999999982, 0.0, 0.0]"
29,"[0.9999999999999977, 0.0, 0.0]"
30,"[1.0000000000000018, 0.0, 0.0]"
31,"[0.9999999999999983, 0.0, 0.0]"
32,"[0.9999999999999973, 0.0, 0.0]"
33,"[1.0000000000000002, 0.0, 0.0]"
34,"[1.0000000000000022, 0.0, 0.0]"
35,"[0.9999999999999987, 0.0, 0.0]"
36,"[1.0000000000000009, 0.0, 0.0]"
37,"[0.999999999999997, 2.229356937680457e-67, 9.063553947281433e-25]"
38,"[0.999999999999997, 5.5724746270295e-142, 6.462805160968774e-36]"
39,"[0.999999999999997, 2.913450058539141e-192, 1.545922602589042e-50]"
40,"[0.999999999999997, 3.585471975318032e-225, 1.3960046506644514e-75]"
41,"[0.9999999999999971, 1.9001795464977096e-275, 3.8091727335475547e-97]"
42,"[0.9999999999999944, 0.0, 3.4753488371452186e-122]"
43,"[0.9999999999999964, 0.0, 1.184761574875101e-157]"
44,"[1.000000000000003, 0.0, 1.7277791989364858e-210]"
45,"[0.9999999999999998, 0.0, 1.0705025154050017e-280]"
46,"[0.9999999999999971, 0.0, 0.0]"
47,"[1.0, 0.0, 0.0]"
48,"[1.0000000000000056, 0.0, 0.0]"
49,"[0.9999999999999973, 0.0, 0.0]"
50,"[0.9999999999999988, 0.0, 0.0]"
51,"[0.9999999999999982, 0.0, 0.0]"
52,"[0.999999999999999, 0.0, 0.0]"
53,"[0.9999999999999973, 0.0, 0.0]"
54,"[1.0000000000000004, 0.0, 0.0]"
55,"[0.9999999999999978, 0.0, 0.0]"
