Timestep,Probs
1,"[0.2167487684729062, 0.14778325123152697, 0.233990147783251, 0.16009852216748754, 0.24137931034482735]"
2,"[0.19159654915563495, 0.1188476326515354, 0.20864348703112462, 0.18511418076381508, 0.29579815039788954]"
3,"[0.25365225457997026, 0.20115830590957381, 0.042557604780715304, 0.4024475110927508, 0.10018432363698979]"
4,"[0.32062524764723965, 0.1696374777439194, 0.003734299587011315, 0.4163095400442981, 0.08969343497752934]"
5,"[0.03320031194355929, 0.016614662573454005, 0.0015849072564524998, 0.7972189278560564, 0.15138119037047879]"
6,"[0.002063014647648342, 0.001049374711784641, 6.874910298520644e-5, 0.892318401001163, 0.10450046053641805]"
7,"[0.0001459139436774314, 0.0001458356142346981, 7.311249846913767e-11, 0.8944118235566051, 0.10529642681236744]"
8,"[9.239871104723586e-6, 3.303439644261418e-10, 2.0001627974754311e-19, 0.8999224313101171, 0.1000683284884366]"
9,"[6.231189124096524e-7, 7.964705950357822e-16, 6.614949020984626e-28, 0.9432843406353566, 0.056715036245728975]"
10,"[6.965375710461658e-6, 2.5533875315011437e-24, 2.356310409507099e-37, 0.4669187980549039, 0.5330742365693878]"
11,"[0.00034646865422505564, 1.7250917347974328e-11, 2.310125513886903e-12, 0.06249548012958557, 0.9371580511966293]"
12,"[2.251664486979397e-5, 8.27687732316714e-24, 1.245508957031606e-25, 0.004391211749624216, 0.9955862716055085]"
13,"[1.3017464706083778e-6, 3.215165488795364e-35, 4.458703438692674e-38, 0.00037680361291296153, 0.9996218946406172]"
