Timestep,Probs
1,"[0.20058139534883745, 0.21802325581395376, 0.16569767441860483, 0.20058139534883745, 0.2151162790697677]"
2,"[0.2059943431476162, 0.21027618780415036, 0.1674594975849006, 0.210275767068848, 0.20599420439448454]"
3,"[0.07492945385425626, 0.0680892800369577, 0.07580334656409599, 0.6963013945152936, 0.08487652502939713]"
4,"[0.07783488586894129, 0.04077142064354242, 0.03818144564677561, 0.7627828072278978, 0.08042944061283963]"
5,"[0.020833788107882084, 0.011475943570195764, 0.03016153722511398, 0.8510917489748695, 0.08643698212194045]"
6,"[0.0007377777846253237, 0.0016121383080879039, 0.0008621770725177352, 0.93594044834054, 0.06084745849422929]"
7,"[0.00043211387250042193, 2.1971993231695772e-8, 5.35789264142453e-6, 0.9373273108781032, 0.06223519538476149]"
8,"[6.636932536840794e-5, 1.1952358095017163e-20, 4.021343980369466e-14, 0.9300467186974273, 0.06988691197716572]"
9,"[1.6589547301701177e-9, 3.0366971985150356e-29, 8.156929610782985e-23, 0.9285836744104172, 0.07141632393062955]"
10,"[3.035552991449134e-17, 6.173519732009384e-38, 2.388629009283578e-29, 0.550003769212105, 0.44999623078789414]"
11,"[1.5721618995980277e-12, 3.29770544793735e-12, 1.3998205748318125e-11, 0.11180877321309066, 0.8881912267680391]"
12,"[7.32824666267828e-23, 2.1342721155146736e-25, 8.14249799399883e-24, 0.013859647546863118, 0.9861403524531392]"
13,"[1.679452119888602e-27, 4.876829296905317e-37, 4.335620292708361e-36, 0.001533444665624488, 0.9984665553343723]"
