Timestep,Probs
1,"[0.33070866141732247, 0.3543307086614169, 0.3149606299212595]"
2,"[0.542857142857139, 6.512999425248406e-15, 0.45714285714285385]"
3,"[0.5357142857142854, 2.0940997707048543e-70, 0.4642857142857141]"
4,"[0.5151515151515149, 4.1332272292688894e-131, 0.48484848484848464]"
5,"[0.003238043563944661, 0.002469639040803282, 0.994292317395252]"
6,"[0.0, 1.9535137626562182e-57, 0.9999999999999949]"
7,"[0.0, 1.3664543206902303e-101, 0.9999999999999978]"
8,"[0.0, 0.0, 1.0000000000000133]"
9,"[0.0, 0.0, 0.9999999999999807]"
10,"[0.0, 0.0, 0.999999999999961]"
