Timestep,Probs
1,"[0.32800000000000007, 0.3360000000000001, 0.3360000000000001]"
2,"[0.5151515151515114, 6.9077266631422355e-15, 0.4848484848484813]"
3,"[0.4629629629629627, 1.0858295107358719e-70, 0.5370370370370366]"
4,"[0.4166666666666668, 2.5258610845532653e-131, 0.5833333333333335]"
5,"[0.0021359173033345088, 5.507860282763075e-59, 0.9978640826966657]"
6,"[0.9712579556066856, 1.506229507102564e-61, 0.028742044393315243]"
7,"[2.811638088956577e-16, 3.238742599650408e-59, 0.9999999999999981]"
8,"[0.0, 1.6671917083893763e-57, 0.9999999999999928]"
9,"[0.0, 1.1447709694450671e-101, 1.0000000000000047]"
10,"[0.0, 3.340419660374891e-104, 1.0000000000000242]"
