Timestep,Probs
1,"[0.18994413407821215, 0.20670391061452498, 0.18156424581005573, 0.1955307262569831, 0.22625698324022328]"
2,"[0.1938777435147004, 0.22704081815312965, 0.043367724325034364, 0.2557393037932825, 0.27997441021385294]"
3,"[0.3425962206750079, 0.45039875085969727, 0.013702031237300285, 0.10506210041475482, 0.08824089681323839]"
4,"[0.29181458379065117, 0.27224326806384685, 0.019575613688351694, 0.1725953267636803, 0.2437712076934673]"
5,"[0.29599857346003655, 0.032883036221920146, 0.006827668288200747, 0.27337128597998195, 0.3909194360498648]"
6,"[0.26045504905045747, 0.03458938469124912, 0.0071212345326446885, 0.296009031867239, 0.4018252998584091]"
7,"[0.22530967191269544, 0.006811294599383192, 0.0033847276349406167, 0.33626210890482816, 0.4282321969481527]"
8,"[0.2037219941719067, 0.009257446736080036, 0.004628723367892265, 0.32410846568013557, 0.45828337004398584]"
9,"[0.19743685486555818, 0.0006595643569007571, 0.005863688002203129, 0.32948032132325344, 0.4665595714520841]"
10,"[0.17056354098024817, 9.134986408997649e-5, 0.007399325068152603, 0.3405231218396023, 0.4814226622479083]"
11,"[0.2132578363237164, 1.801017944648751e-7, 0.0011816478734464105, 0.29553360218218205, 0.4900267335188603]"
12,"[0.23988429347493753, 1.2168973631202955e-8, 7.5840894348026e-12, 0.28323700892954307, 0.4768786854189619]"
13,"[0.10835398562697603, 1.90512104767138e-12, 3.589147192156938e-19, 0.34319470091604043, 0.5484513134550787]"
14,"[0.0970204672860042, 4.7603061209729714e-17, 1.2288865570447344e-26, 0.35044578025945816, 0.5525337524545372]"
15,"[0.1431490886107629, 1.1505830936893781e-5, 1.5787828767311584e-9, 0.6588386323950629, 0.19800077158445437]"
16,"[0.12173329026718448, 0.00013829303718551378, 4.837574309465633e-16, 0.6788164466982675, 0.19931196999736217]"
17,"[0.4001789370456184, 0.004732756244946315, 1.9004460973288314e-11, 0.4808850588340819, 0.11420324785634971]"
18,"[0.8243629005131018, 0.0015960261081560106, 1.6686586817413682e-9, 0.14764432436943636, 0.026396747340650027]"
19,"[0.978524465201487, 0.00014717413451253086, 5.204637794100819e-16, 0.017913888841215087, 0.003414471822783414]"
20,"[0.9530676332112502, 0.00676945236270598, 9.721741639191357e-12, 0.030091116121876548, 0.010071798294447657]"
21,"[0.9539326830261559, 0.0050071825834596745, 6.680389091309132e-21, 0.03204226115690543, 0.009017873233479691]"
