Timestep,Probs
1,"[0.16800000000000012, 0.20400000000000015, 0.19800000000000015, 0.21400000000000016, 0.21600000000000016]"
2,"[0.02427190619737994, 0.21359224276045033, 0.03398088093133993, 0.4368929216670814, 0.29126204844374876]"
3,"[0.07077330560918235, 0.4940506700096923, 0.07062311214576124, 0.00843229020414151, 0.35612062203122286]"
4,"[0.14285632763657996, 0.42856903070860525, 0.14285632848994298, 0.0, 0.28571831316487234]"
5,"[0.23072653897284856, 0.08314737242834766, 0.0004046819781888197, 0.0, 0.6857214066206151]"
6,"[0.11111114591354694, 0.111111100072327, 1.1371120185743567e-8, 0.0, 0.7777777426430053]"
7,"[0.006032451009603367, 0.00525952420539125, 8.416654172948693e-13, 0.0, 0.988708024784167]"
8,"[0.0708661279063549, 8.232697810721787e-10, 2.033814677838017e-11, 0.0, 0.9291338712500301]"
9,"[0.00020891849851046313, 3.698595848952513e-16, 9.132410845984593e-18, 0.0, 0.9997910815014905]"
10,"[4.294292942738332e-9, 4.656619942259079e-10, 1.0922565717808386e-10, 0.0, 0.9999999951308218]"
11,"[2.9996448410473755e-10, 6.968463435633208e-18, 1.323985354149607e-16, 0.0, 0.9999999997000371]"
12,"[5.494195670324183e-13, 1.6223840918209174e-8, 4.6975372981270343e-11, 0.0, 0.999999983728637]"
13,"[6.796869094417871e-11, 2.233111340971021e-7, 1.0195303641626806e-10, 0.0, 0.9999997765189399]"
14,"[9.721698040902908e-12, 3.5436256142221476e-9, 1.458254706135467e-11, 0.0, 0.9999999964320704]"
15,"[5.7035792585599056e-6, 2.851843290733126e-6, 8.55536888783992e-6, 0.0, 0.9999828892085542]"
16,"[5.101128113328264e-5, 3.498729294014786e-8, 0.006197870657693914, 0.0, 0.9937510830738738]"
17,"[0.008160822694880828, 1.3006747498451185e-13, 0.9915399574280326, 0.0, 0.00029921987695488765]"
18,"[0.008000000000000002, 0.0, 0.9920000000000008, 0.0, 0.0]"
19,"[1.2291580881674891e-6, 0.0, 0.9999987708419126, 0.0, 0.0]"
