Timestep,Probs
1,"[0.23600000000000018, 0.21800000000000017, 0.20200000000000015, 0.1560000000000001, 0.18800000000000014]"
2,"[0.28618420755713786, 0.28618420686939067, 0.04605263900541076, 0.21381578801071296, 0.16776315855734691]"
3,"[0.21118486893979774, 0.19370302152746582, 0.05254668568875412, 0.437240487191757, 0.10532493665222421]"
4,"[0.20403951450363206, 0.20403643900805768, 0.022669145130880416, 0.4684955003779261, 0.10075940097950337]"
5,"[0.427335552265067, 0.4476251556902973, 0.00012549323887693723, 0.09391541995873488, 0.030998378847023174]"
6,"[0.5312499623864695, 0.4218750138350682, 1.1064705426710935e-14, 0.015625024260111444, 0.031249999518338168]"
7,"[0.5713205888633659, 0.4285164023063172, 9.931781819186535e-26, 5.43362763603555e-5, 0.00010867255395526982]"
8,"[0.5049504786249379, 0.4950493350692695, 4.394883836295995e-37, 1.5775391317414837e-12, 1.8630421630562073e-7]"
9,"[0.5041842840912686, 0.4958157153223925, 1.1017719967403413e-15, 5.522462107118204e-15, 5.863311052772898e-10]"
10,"[0.5028531133191305, 0.4971468866808671, 4.913269246094237e-29, 1.9926710360771227e-27, 1.2506002712596338e-16]"
11,"[0.5042899986705797, 0.495710001329421, 1.4131493653125015e-38, 5.778482124875847e-36, 3.237267086258206e-25]"
12,"[0.9999982439526038, 1.7560473934441829e-6, 1.2461826706132166e-51, 4.1273662360535206e-47, 4.618403295287038e-36]"
13,"[0.9999999997380052, 2.619980501577845e-10, 3.971136981065043e-62, 1.5725702782104946e-58, 5.968639787761185e-45]"
