Timestep,Probs
1,"[0.21323529411764675, 0.13970588235294112, 0.18749999999999978, 0.23529411764705843, 0.2242647058823526]"
2,"[0.24566389631170563, 0.19364061157361942, 0.12427741555316976, 0.2398855432378441, 0.19653253332366158]"
3,"[0.2516223636032685, 0.18708103441890583, 0.14920375016915907, 0.2139034609915222, 0.1981893908171437]"
4,"[0.22871005180630438, 0.2372256844994803, 0.14841880031072102, 0.22384504625367413, 0.16180041712982135]"
5,"[0.11107366638851465, 0.12141772767944492, 0.19257414884681628, 0.37229525130853075, 0.20263920577669411]"
6,"[0.05682465461511453, 0.06818269104010204, 0.17045496938700172, 0.5378721276432662, 0.16666555731451488]"
7,"[0.01258200553810459, 0.0025496658281224144, 0.12331776857569116, 0.6502783106521337, 0.2112722494059467]"
8,"[0.0005914072854742593, 0.0005914033286571068, 0.037847869363160334, 0.7054997173336176, 0.255469602689093]"
9,"[3.3534374843856534e-10, 7.317310942099787e-7, 0.009651933578656634, 0.7280716161828544, 0.2622757181720547]"
10,"[6.5808462730112435e-18, 4.317108844043005e-15, 0.004115083060017383, 0.8998527580011848, 0.09603215893879438]"
11,"[1.1200078032956516e-11, 1.854252192021551e-13, 1.0109110702245773e-10, 0.972052083630274, 0.027947916257254807]"
