Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.2499844537594055, 0.24997670251272605, 8.236438860513743e-5, 0.24997957394603498, 0.2499769053932284]"
3,"[0.3340451633018802, 0.3340400914754859, 5.47342475458754e-5, 0.1660569545276932, 0.16580305644739476]"
4,"[0.3297170411927325, 0.3373345579226928, 5.449034497289228e-5, 0.16534718444839147, 0.16754672609121038]"
5,"[0.2288896823411787, 0.24104243648166543, 0.00011559101716870625, 0.35087875358439974, 0.1790735365755875]"
6,"[0.22889204109819838, 0.24104856854294707, 0.00011558600609119329, 0.3508739616329701, 0.17906984271979332]"
7,"[0.12687293617533987, 0.13436981624718558, 0.00019412341506747124, 0.5892938172929346, 0.14926930686947246]"
8,"[5.643110277303735e-5, 5.974935102652731e-5, 8.75147097697652e-8, 0.7977988323362843, 0.2020848996952063]"
9,"[1.8589340579176487e-8, 1.9683750420611295e-8, 2.928038391289685e-8, 0.7978915471388291, 0.20210838530769584]"
10,"[5.819677356206204e-12, 6.389616142358575e-12, 2.928043470931321e-8, 0.7978922059551972, 0.20210776475215878]"
11,"[4.555393215801563e-16, 6.631331004333982e-16, 9.643983924551747e-12, 0.7978922520115018, 0.202107747978853]"
12,"[1.5320893534214054e-19, 2.605688890657388e-19, 4.037208988592145e-15, 0.9999157091850821, 8.429081491374847e-5]"
13,"[4.006238913954616e-23, 3.911481843108365e-23, 6.722971476268055e-19, 0.9999999859637979, 1.4036202163342526e-8]"
