Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.24998191618142893, 0.24997583262928588, 8.237026821041266e-5, 0.24997990589085758, 0.2499799750302172]"
3,"[0.3340251841711561, 0.3340404231063544, 5.474003752372353e-5, 0.16606465975807505, 0.1658149929268907]"
4,"[0.33476699852623854, 0.3347660425615049, 5.4091174069211696e-5, 0.1641236093961039, 0.16628925834208363]"
5,"[0.24719238461772736, 0.23107370342535882, 0.00011855016835853712, 0.33796479403925017, 0.18365056774930516]"
6,"[0.24949669553817874, 0.22925604394788449, 0.00011964611526813355, 0.33577442707902144, 0.18535318731964712]"
7,"[0.14115224601649332, 0.1296932541032229, 0.0002038758915626934, 0.5721686607561146, 0.15678196323260638]"
8,"[6.36214851913364e-5, 5.844965636761913e-5, 9.322921260027566e-8, 0.7848234964998245, 0.21505433912940392]"
9,"[2.0964645198750754e-8, 1.9259708126419622e-8, 3.1175741644219e-8, 0.7849199461903276, 0.21507998240957743]"
10,"[6.384146605575406e-12, 6.367335792130839e-12, 3.117642294881629e-8, 0.7849206537724565, 0.21507931503836913]"
11,"[6.657760725821109e-16, 6.656868966249336e-16, 1.0268244014521792e-11, 0.7849173122346166, 0.21508268775511374]"
12,"[2.587410982979885e-19, 2.4606431244957273e-19, 4.3691916511534e-15, 0.9999088156772225, 9.11843227732325e-5]"
13,"[7.780678779634137e-23, 3.671298054641238e-23, 7.276428181756551e-19, 0.9999999848157735, 1.5184226569839216e-8]"
