Timestep,Probs
1,"[0.33887733887733884, 0.3305613305613305, 0.3305613305613305]"
2,"[0.3431032009441422, 0.3320654210286775, 0.32483137802717665]"
3,"[0.3274652827030301, 0.3403067918637299, 0.33222792543323937]"
4,"[0.33245767802324955, 0.33275077382830853, 0.33479154814844153]"
5,"[0.31919929615493475, 0.3407991311391618, 0.3400015727059032]"
6,"[0.3164104497911556, 0.3337488176977325, 0.34984073251111186]"
7,"[0.3110414434523969, 0.34487017250162116, 0.3440883840459827]"
8,"[0.313084723658071, 0.3582594408233498, 0.3286558355185815]"
9,"[0.31884404764979385, 0.3585835595125657, 0.3225723928376401]"
10,"[0.31943347385003273, 0.3524874776103097, 0.3280790485396581]"
11,"[0.32144222458174176, 0.34235741286440724, 0.3362003625538499]"
12,"[0.30522777013115715, 0.3393629371016416, 0.3554092927671998]"
13,"[0.3067678452070327, 0.3438647624529338, 0.34936739234003333]"
14,"[0.3158013081124774, 0.335864211880131, 0.3483344800073911]"
15,"[0.33320548355647234, 0.3335876597724858, 0.33320685667104133]"
16,"[0.030352812999022746, 0.43777477022833944, 0.5318724167726385]"
17,"[0.010539056264149608, 0.4158657310603708, 0.5735952126754765]"
18,"[0.01181170653344602, 0.4123597862750752, 0.5758285071914785]"
19,"[0.0007541468511546104, 0.400919553758908, 0.5983262993899374]"
20,"[2.3769301782975676e-5, 0.3692982765676772, 0.6306779541305411]"
21,"[1.349756598769976e-6, 0.35656900159580646, 0.6434296486475946]"
22,"[4.021411921864195e-8, 0.3438361306079337, 0.656163829177947]"
23,"[2.403532732992906e-9, 0.3572364386711239, 0.6427635589253434]"
24,"[1.3532419228674978e-10, 0.37574681937275184, 0.6242531804919241]"
25,"[8.102251396438015e-12, 0.35504271534495446, 0.6449572846469428]"
26,"[5.031331491631081e-13, 0.33302642574004465, 0.666973574259452]"
27,"[0.00012904625592422703, 0.2961693824833677, 0.7037015712607054]"
28,"[0.001836240284123441, 0.5444266427708977, 0.4537371169449787]"
29,"[0.005050231246247224, 0.9367171844696449, 0.058232584284110794]"
30,"[0.00594212231734041, 0.9912420066968, 0.0028158709858566184]"
31,"[0.006628951938209759, 0.9932144383553418, 0.00015660970644939355]"
32,"[0.007537389114725836, 0.9924539894704929, 8.621414779315589e-6]"
33,"[0.008638253807098213, 0.991361261092047, 4.851008568348381e-7]"
34,"[0.01199475643419751, 0.9866163770313203, 0.0013888665344866042]"
35,"[0.011471146645528799, 0.9884493693132985, 7.948404117536065e-5]"
36,"[0.0005232856039193295, 0.9994694897050886, 7.224690990812051e-6]"
37,"[3.048456693775752e-5, 0.9999690932091406, 4.222239188055048e-7]"
38,"[2.8850046304913426e-6, 0.9999970750368548, 3.995851288769175e-8]"
39,"[2.446191126447451e-48, 0.9982981829482043, 0.0017018170518008017]"
40,"[2.8919663466583504e-120, 0.9998957575391743, 0.00010424246082463008]"
41,"[2.1975150794973066e-178, 0.9998888355409598, 0.00011116445903605055]"
42,"[2.2477642937542963e-250, 0.999889740206793, 0.00011025979320518712]"
43,"[4.3215466850434414e-291, 0.9998736057629345, 0.00012639423707028462]"
44,"[5.5739063699596e-311, 0.9998614730695354, 0.0001385269304602974]"
45,"[0.0, 0.9998444981850267, 0.00015550181497155332]"
46,"[0.0, 0.9998230476781133, 0.00017695232188423896]"
47,"[1.4592934189171937e-22, 0.987599779015511, 0.012400220984482579]"
48,"[1.9012382867896226e-42, 0.9862719292878278, 0.013728070712163172]"
49,"[2.3952758798025165e-62, 0.9853034642539733, 0.014696535746020145]"
50,"[3.173796334506367e-82, 0.983452782843768, 0.016547217156234598]"
51,"[1.0392018905905862e-116, 0.9854631577485492, 0.014536842251457033]"
52,"[1.404945535834484e-177, 0.9917736938052792, 0.008226306194720274]"
53,"[3.00048809566205e-208, 0.9994797540157939, 0.0005202459842087624]"
54,"[3.280828003492578e-256, 0.9999683623072713, 3.1637692724915884e-5]"
55,"[0.0, 0.9999982226216305, 1.7773783660453321e-6]"
56,"[0.0, 0.9999998934808964, 1.065191011823416e-7]"
