Timestep,Probs
1,"[0.16972477064220184, 0.20642201834862386, 0.22018348623853212, 0.1834862385321101, 0.22018348623853212]"
2,"[0.19331766237354145, 0.24701654386331132, 0.0894991530779867, 0.26730282008850625, 0.20286382059665473]"
3,"[0.24215756046637923, 0.23558937975180488, 0.12602309271272646, 0.27344766187700936, 0.12278230519208125]"
4,"[0.26186081549769696, 0.23906311268461208, 0.11521875152140545, 0.23844753952255618, 0.1454097807737302]"
5,"[0.15758035997085065, 0.07275159192914947, 0.17347222107886343, 0.3484072822828215, 0.2477885447383146]"
6,"[0.06874154109824451, 0.04162057363608658, 0.060591540309971985, 0.44480444417150744, 0.3842419007841896]"
7,"[0.012380732374571936, 0.03208143006591392, 0.05541214887054426, 0.4748194632645972, 0.42530622542437185]"
8,"[0.003958145534343443, 0.005062582119362297, 0.010125178267862675, 0.4953982118971838, 0.4854558821812461]"
9,"[0.0002391129605338341, 0.0018639976617072077, 0.0021678563883464445, 0.5093475291287837, 0.48638150386063017]"
10,"[9.076878899694483e-5, 0.0007498290574949943, 0.0001815447793604174, 0.889001304468506, 0.10997655290564173]"
11,"[0.0011328885535764215, 1.184474812271123e-10, 8.633506902882958e-8, 0.9890921683673102, 0.009774856625592361]"
