Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.20399005931012093, 0.20612559347861936, 0.17996606899680936, 0.20771704498949883, 0.20220123322495154]"
3,"[0.2171019918087442, 0.21814145510904823, 0.16336772709155742, 0.2261672058965439, 0.17522162009410627]"
4,"[0.21918667621904356, 0.22061965644735054, 0.1629429333952196, 0.23055630141288155, 0.16669443252550487]"
5,"[0.3591223712644959, 0.36241823165824627, 0.250937204802748, 0.01674201744808356, 0.010780174826426231]"
6,"[0.06761295288894086, 0.8807587022112474, 0.045468030470348086, 0.002990780896339672, 0.0031695335331238137]"
7,"[0.001993067714149809, 0.9961208983609011, 0.0016718693505405804, 8.73511498608843e-5, 0.00012681342454767697]"
8,"[0.020284713930716854, 0.9631717345391363, 0.014647997073960264, 0.0007881460779335944, 0.0011074083782527662]"
9,"[0.11658357034723153, 0.7629568391171306, 0.11132929137307969, 0.004622465517567833, 0.004507833644990365]"
10,"[0.4041352781785974, 0.20205763675301733, 0.3925489392706932, 0.0006929293824564861, 0.0005652164152355923]"
11,"[0.5033652629168868, 0.007076931177576181, 0.4894969437794721, 3.3799158310141275e-5, 2.706296775482756e-5]"
12,"[0.2753120498961708, 0.0008037659642510752, 0.7238761093019827, 4.988670499047556e-6, 3.086167096512595e-6]"
13,"[0.03394954466239782, 4.357913900339625e-5, 0.9660063977298788, 2.937576335146516e-7, 1.84711086196294e-7]"
