Timestep,Probs
1,"[0.3312368972746327, 0.33333333333333287, 0.33542976939203306]"
2,"[0.3316949492751213, 0.3341521522384301, 0.3341528984864472]"
3,"[0.3372601407925048, 0.332600252259377, 0.3301396069481195]"
4,"[0.34038881972001955, 0.3244786506376088, 0.3351325296423732]"
5,"[0.3371521937646845, 0.3167561848156762, 0.3460916214196398]"
6,"[0.3400135249489575, 0.30967836168332774, 0.3503081133677157]"
7,"[0.3279937270433283, 0.3131854579745238, 0.35882081498214996]"
8,"[0.34012520120045037, 0.319768115207825, 0.3401066835917225]"
9,"[0.33610948745776226, 0.3229851846585934, 0.340905327883644]"
10,"[0.33641549358246703, 0.33233794731936517, 0.33124655909816786]"
11,"[0.34625426832678746, 0.32449084083205354, 0.32925489084116005]"
12,"[0.3480526098492585, 0.31717703329839525, 0.33477035685234624]"
13,"[0.3580279223197848, 0.3183240616728757, 0.32364801600733906]"
14,"[0.3256646995648227, 0.3415348532125157, 0.3328004472226611]"
15,"[0.34191647414760934, 0.34282970890467657, 0.3152538169477132]"
16,"[0.7557052714726961, 0.1352810512311281, 0.10901367729617814]"
17,"[0.8665639702876656, 0.08246695931805434, 0.05096907039428197]"
18,"[0.9435981021541591, 0.04299081137492355, 0.013411086470918087]"
19,"[0.9742955269339005, 0.010998866390946398, 0.014705606675153669]"
20,"[0.9781928459105913, 0.008221876384134618, 0.013585277705267962]"
21,"[0.9903489745537698, 0.006113231330313863, 0.003537794115925117]"
22,"[0.9992709780473337, 0.00035520519830431767, 0.0003738167543691677]"
23,"[0.9997723345123924, 2.0651444669078085e-5, 0.00020701404294223085]"
24,"[0.999998073840066, 1.2138556468701038e-6, 7.123042835963166e-7]"
25,"[0.9999999287150233, 6.915228000496676e-8, 2.132691876158842e-9]"
26,"[0.9999999600423938, 3.9748459723167856e-8, 2.0914296066963834e-10]"
27,"[0.9999999579828087, 4.200497581381795e-8, 1.2212336984805816e-11]"
28,"[0.9999999538199743, 4.6179319560075e-8, 7.084888142932235e-13]"
29,"[0.9999999478495104, 5.2150449625688813e-8, 4.2116575597138504e-14]"
30,"[0.9999999432218718, 5.677810515349751e-8, 2.413380433091524e-14]"
