Timestep,Probs
1,"[0.33333333333333287, 0.3312368972746327, 0.33542976939203306]"
2,"[0.3346333805550612, 0.3325065096468242, 0.3328601097981159]"
3,"[0.33484542004956624, 0.3223102127262301, 0.3428443672242038]"
4,"[0.33699111287115563, 0.30888282489881946, 0.3541260622300247]"
5,"[0.3282185646095247, 0.3187962306150344, 0.35298520477544026]"
6,"[0.3242057223150568, 0.32040180946308916, 0.35539246822185544]"
7,"[0.3294372158188458, 0.30629109132119137, 0.3642716928599608]"
8,"[0.3249321087283327, 0.3041276853834159, 0.37094020588825266]"
9,"[0.33003546045613685, 0.28930676518249204, 0.3806577743613719]"
10,"[0.32985581740377434, 0.29972270801156187, 0.3704214745846629]"
11,"[0.33145407007530214, 0.29779642316106136, 0.3707495067636366]"
12,"[0.30566087953334126, 0.31202634584564554, 0.38231277462101354]"
13,"[0.3012867349302448, 0.31499104803523487, 0.38372221703451975]"
14,"[0.31458196507700115, 0.2918759346495428, 0.3935421002734557]"
15,"[0.2893521997711706, 0.29967978262801415, 0.41096801760081475]"
16,"[0.6147739997927615, 0.16765406629127821, 0.21757193391596152]"
17,"[0.7082345164440721, 0.13651968935563794, 0.15524579420028944]"
18,"[0.7964082292236616, 0.13773980292580063, 0.06585196785053925]"
19,"[0.939416214612991, 0.031053920882934856, 0.02952986450406894]"
20,"[0.9662724561607534, 0.021846354628658693, 0.011881189210588077]"
21,"[0.9969392567649705, 0.0019375412694942367, 0.0011232019655379195]"
22,"[0.9989135663522531, 0.0005493572386499632, 0.0005370764090953528]"
23,"[0.999367880083648, 0.0005721373329859601, 5.998258337040736e-5]"
24,"[0.9993701928009832, 0.0006099840601394319, 1.9823138875786945e-5]"
25,"[0.9993216318427375, 0.0006762911709910861, 2.0769862745612743e-6]"
26,"[0.9996098400246964, 0.0003899806363022852, 1.7933899973355453e-7]"
27,"[0.9999582827893515, 4.170713806542635e-5, 1.007258346347967e-8]"
28,"[0.9999559943697969, 4.400459176133138e-5, 1.0384431108381467e-9]"
29,"[0.9999514123821589, 4.858686199184835e-5, 7.558484595644309e-10]"
30,"[0.9998758942988772, 2.2929317198792787e-22, 0.0001241057011193576]"
