Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.22751976104392982, 0.21469218922314254, 0.14452442125852058, 0.17179476752004316, 0.24146886095436396]"
3,"[0.3184843265692497, 0.3472885170239469, 0.10497585213907513, 0.10634922587346837, 0.12290207839425982]"
4,"[0.34644324582435315, 0.3941696146822273, 0.09109785030897093, 0.05810198709269782, 0.11018730209175082]"
5,"[0.3310521153310846, 0.26658641673383954, 0.09892665868709306, 0.06853438527158065, 0.234900423976402]"
6,"[0.3495514099500287, 0.38096457424752905, 0.04112905743641977, 0.047173284599949815, 0.18118167376607267]"
7,"[0.380854636333492, 0.5552675040911192, 0.010379300897681831, 0.011107084043373901, 0.04239147463433314]"
8,"[0.3957783991785959, 0.5855235630586694, 0.0057660940939591974, 0.004178188968563824, 0.00875375470021174]"
9,"[0.3890461981172537, 0.602951745685065, 0.002219111488154566, 0.0022670552479556287, 0.003515889461570904]"
10,"[0.39057900437726195, 0.6067443134296983, 0.0007590728429177075, 0.0007507464892331764, 0.0011668628608888954]"
11,"[0.39142502261083506, 0.6082693277593366, 0.00010057567638533101, 8.066893128612964e-5, 0.000124405022156782]"
12,"[0.0889095649712656, 0.9109034738967607, 8.435419041561306e-5, 4.954363240757019e-5, 5.3063309150433765e-5]"
13,"[0.016791123543715338, 0.9831754921888513, 1.574982827967664e-5, 8.75702123125305e-6, 8.877417922436009e-6]"
