Timestep,Probs
1,"[0.21400000000000016, 0.20200000000000015, 0.20200000000000015, 0.19400000000000014, 0.18800000000000014]"
2,"[0.2639751359559447, 0.2670807264213495, 0.05279509064960654, 0.22981365266821177, 0.18633539430488827]"
3,"[0.20361586369465504, 0.3280460675167369, 0.09352246692727745, 0.23428880424631124, 0.14052679761501843]"
4,"[0.16819047323906697, 0.40840957477298584, 0.02101918280647199, 0.2972835158924674, 0.10509725328900686]"
5,"[0.07509398529090736, 0.2837274313816708, 5.129370498393908e-5, 0.4915035699902644, 0.14962371963217513]"
6,"[0.0085470827616499, 0.15384635059232132, 8.90623162271229e-11, 0.598290505693167, 0.2393160608638011]"
7,"[1.4776397059505168e-6, 0.10383992052124945, 4.932424494734689e-9, 0.6320409925417088, 0.2641176043649142]"
8,"[3.1561558246421026e-13, 0.10396005577742802, 8.776116579313565e-15, 0.6633674781051417, 0.232672466117108]"
9,"[3.9854137750546094e-21, 0.08602863305751748, 2.486903048276795e-23, 0.688159007900651, 0.22581235904182975]"
10,"[1.4930121185771288e-29, 2.622524029938155e-8, 9.2147369520985e-32, 0.9960930850578366, 0.003906888716927931]"
11,"[2.3784827328175424e-39, 4.4260487171052675e-13, 2.3784818928963704e-40, 0.9960937709204147, 0.0039062290791435556]"
