Timestep,Probs
1,"[0.22800000000000017, 0.19400000000000014, 0.1360000000000001, 0.22400000000000017, 0.21800000000000017]"
2,"[0.2540192890330061, 0.26688102222992327, 0.028938912708907007, 0.2926044994547319, 0.15755627657343135]"
3,"[0.16049352706544698, 0.20043105631053457, 0.039963862572821335, 0.41271818680849126, 0.18639336724270636]"
4,"[0.1212252628241761, 0.18435072517586232, 0.03282704678758262, 0.459583616514737, 0.20201334869764037]"
5,"[0.12630606631118366, 0.04237622410929032, 0.017572976070874345, 0.5962304476249947, 0.21751428588365593]"
6,"[0.07407411449060569, 1.9609751778468017e-8, 0.023148175078336355, 0.6759258802282517, 0.22685181059305323]"
7,"[0.0053594481478113085, 2.569647138447033e-13, 4.075033840153023e-6, 0.7593285041622716, 0.23530797265582293]"
8,"[0.005780347204556432, 1.123423782412966e-16, 5.371457921976464e-10, 0.7398843938020011, 0.25433525845629773]"
9,"[0.006023792188517796, 4.117930131996144e-20, 5.851835721360255e-16, 0.7289293515011863, 0.2650468563102941]"
10,"[1.850222272012238e-9, 8.087784849051732e-23, 2.4960351905037744e-26, 0.9999999167400005, 8.140977997330702e-8]"
11,"[1.697726290143502e-14, 2.6532881022507104e-12, 9.536247647447405e-14, 0.9999999952506909, 4.746553451271227e-9]"
