Timestep,Probs
1,"[0.33333333333333315, 0.33333333333333315, 0.33333333333333315]"
2,"[0.6344086021505305, 8.17042938651232e-15, 0.3655913978494616]"
3,"[0.6344086021505372, 2.1016055046500413e-70, 0.3655913978494621]"
4,"[0.6344086021505372, 4.148041663782514e-131, 0.3655913978494621]"
5,"[5.532975324555788e-7, 3.413765666140021e-222, 0.9999994467024677]"
6,"[3.818597358449091e-30, 1.53082489972922e-132, 0.9999999999999976]"
7,"[4.8359349112733e-44, 1.7493543542296758e-218, 0.9999999999999976]"
8,"[1.5511850153368547e-71, 7.431265121588745e-273, 0.9999999999999986]"
9,"[2.4878074208531033e-99, 0.0, 1.000000000000005]"
10,"[1.8903603019167065e-112, 0.0, 0.9999999999999973]"
11,"[1.378513646400087e-27, 2.148455699912561e-74, 1.0000000000000016]"
12,"[7.092235372467809e-46, 6.503486476870582e-150, 1.0]"
13,"[2.5602969694608148e-43, 4.633886113756598e-208, 0.9999999999999918]"
14,"[3.748688628150134e-18, 4.834298879623969e-241, 1.0000000000000182]"
15,"[1.0000000000000033, 7.125233719230916e-59, 3.725899223141606e-35]"
16,"[0.9999999999999974, 0.0, 0.0]"
17,"[0.9999999999999968, 0.0, 0.0]"
18,"[0.9999999999999968, 0.0, 0.0]"
