Timestep,Probs
1,"[0.1751412429378532, 0.18644067796610178, 0.17231638418079104, 0.2401129943502826, 0.22598870056497186]"
2,"[0.18965502882565738, 0.19151896513005526, 0.1607642695107682, 0.2092266625274775, 0.2488350740060413]"
3,"[0.2718894266010962, 0.23751067483077096, 0.060308538377857004, 0.31498725585177173, 0.11530410433850408]"
4,"[0.3119959183954948, 0.2142871910871737, 0.01961479942878576, 0.3075459281824064, 0.14655616290613793]"
5,"[0.06431353015623578, 0.05111767020342393, 0.0431828463528474, 0.5390242614288276, 0.30236169185866596]"
6,"[0.005089360346615146, 0.0030202082703991388, 0.02314905987199849, 0.6803789437365242, 0.2883624277744639]"
7,"[0.0006207878240119076, 0.0002684282110926163, 0.008949291703194142, 0.6699178691484362, 0.3202436231132674]"
8,"[9.641563372461714e-5, 3.2138727478269556e-5, 0.001510727654702546, 0.7484404648664365, 0.24992025311765786]"
9,"[1.8024291506265563e-9, 3.175258957969443e-10, 9.220356699319838e-9, 0.7686302250031224, 0.23136976365656742]"
10,"[5.703519048693537e-16, 1.406097014730072e-17, 5.703088405246702e-16, 0.24168294045317976, 0.758317059546818]"
11,"[7.093898866868501e-9, 5.505838159346527e-10, 3.119447398921783e-10, 0.020864433890884184, 0.9791355581526822]"
12,"[5.947553021039507e-11, 1.0803275998096167e-12, 1.0656715996862646e-12, 0.0012290576117039164, 0.9987709423266677]"
13,"[7.069305628932281e-21, 8.70286401706693e-25, 4.5357683718244367e-23, 6.797581567674776e-5, 0.9999320241843204]"
