Timestep,Probs
1,"[0.1849865951742628, 0.1849865951742628, 0.23592493297587142, 0.17158176943699738, 0.222520107238606]"
2,"[0.19134385319819025, 0.171753857702297, 0.23690219360141862, 0.17312079633024718, 0.22687929916784663]"
3,"[0.22712916972021954, 0.2419170043165688, 0.10555983745144241, 0.297365575118985, 0.12802841339278404]"
4,"[0.24579425240217878, 0.2617604701701767, 0.029837474274911988, 0.34789333474763173, 0.11471446840510098]"
5,"[0.054410128443968836, 0.0616203919102952, 0.033730110031652334, 0.6591920584002026, 0.19104731121388147]"
6,"[0.0005980647893586086, 2.9560391832735303e-5, 0.0029978344132599376, 0.7439933531888205, 0.2523811872167302]"
7,"[1.5293064277055614e-8, 4.4608458278982317e-11, 0.0002020661427158955, 0.7116968412535165, 0.28810107726609374]"
8,"[3.968301930278189e-14, 1.2196230060534102e-17, 1.5395100712367832e-5, 0.79699803666935, 0.202986568229899]"
9,"[8.403627564531423e-9, 1.5619352738667392e-9, 0.0003713954659036205, 0.7856672082389266, 0.21396138632960426]"
10,"[1.3346082703015718e-15, 1.3337058675254227e-15, 0.0016949039589248943, 0.29661397075783846, 0.7016911252832336]"
11,"[7.708402528495453e-11, 7.674817334363059e-11, 0.001052639431535081, 0.027407144896077443, 0.9715402155185574]"
12,"[9.65618604542704e-20, 3.9897155420876893e-23, 0.0001607949765970328, 0.002733962784879553, 0.997105242238522]"
13,"[2.584782299586252e-13, 6.6890789214798546e-15, 5.606603490403706e-8, 4.570497725738938e-6, 0.9999953734359721]"
