Timestep,Probs
1,"[0.19705882352941154, 0.20882352941176444, 0.2058823529411762, 0.202941176470588, 0.18529411764705864]"
2,"[0.18999470832669155, 0.18307615311293102, 0.23523141202712666, 0.20383189285942976, 0.1878658336738199]"
3,"[0.21247584842419023, 0.21878792782299938, 0.10456624318537923, 0.3746929152992366, 0.08947706526819371]"
4,"[0.27153918655231124, 0.23554852830683892, 0.022900786122876892, 0.412210444904924, 0.05780105411304811]"
5,"[0.052525699520143285, 0.039841990995499024, 0.021760208393664507, 0.7904765941865565, 0.09539550690413547]"
6,"[0.007248762437502352, 0.0043096520468762075, 0.0064646293701107185, 0.8673861781007016, 0.11459077804480997]"
7,"[0.0011926267274981162, 4.995461636290135e-6, 0.00040299643397300096, 0.8731541884693533, 0.12524519290754482]"
8,"[0.00019511922324150568, 1.7205538088144465e-13, 1.1029646623673187e-9, 0.8967802874598534, 0.1030245922137663]"
9,"[2.12833685602005e-5, 1.2840745321509449e-21, 2.224746466937046e-12, 0.8887788166348582, 0.11119989999435533]"
10,"[7.735379135657854e-6, 1.4967365185118735e-32, 1.996602709059638e-14, 0.48120367711405226, 0.5187885875067929]"
11,"[0.0007140586409611527, 1.5167803877469482e-10, 1.4815043862077946e-8, 0.08348252251215686, 0.9158034038801627]"
12,"[0.00010920439457211972, 6.551178738910136e-21, 1.1270983179617699e-18, 0.009174542209275433, 0.9907162533961554]"
13,"[0.0003582144670109112, 3.42780250720904e-13, 9.3624522259409e-12, 2.2736618727843806e-9, 0.9996417832496245]"
