Timestep,Probs
1,"[0.20800000000000016, 0.18600000000000014, 0.19200000000000014, 0.20800000000000016, 0.20600000000000016]"
2,"[0.21038959458358178, 0.19220778637088337, 0.15584413042336276, 0.21558448680087677, 0.22597400182129465]"
3,"[0.4918234894697914, 0.4419454175109097, 0.0432271554643799, 0.00791961983218216, 0.015084317722736515]"
4,"[0.42990629882209974, 0.5420557220154791, 0.02803783778133299, 2.394503312126134e-10, 1.411416383513812e-7]"
5,"[0.9272508824206388, 0.07244902177996781, 0.0002767158436783681, 4.3437120596774994e-10, 2.337952134167569e-5]"
6,"[0.9285688411570908, 0.07143115883244995, 9.494502868297826e-12, 5.854219246847436e-15, 9.600919564829686e-13]"
7,"[0.880026164285681, 0.11997383571432149, 3.7011314741710723e-20, 3.1043334526790753e-27, 5.082559916013634e-23]"
8,"[0.8756476842451785, 0.12435231575481764, 7.217507677755376e-27, 1.4026559517765798e-40, 2.716570792197398e-32]"
9,"[0.8588466885956837, 0.14115331140431261, 1.5415656929641062e-32, 9.662996326814104e-55, 3.2230855008430075e-39]"
10,"[0.8421052774762208, 0.15789472252378145, 3.2447670519160446e-38, 3.044939792892531e-68, 7.53778000255618e-46]"
11,"[0.8368857767128111, 0.16311422328719216, 6.581626191528701e-44, 1.2913109474624967e-80, 2.097324402210422e-54]"
12,"[9.527491096303389e-6, 0.999990472508907, 1.1572175887463133e-52, 7.832863067891178e-91, 6.24503627998173e-68]"
13,"[4.328753887433069e-9, 0.9999999956694696, 5.939623352323046e-13, 1.1883771787194081e-12, 8.24570597610338e-16]"
