Timestep,Probs
1,"[0.21000000000000016, 0.16800000000000012, 0.23200000000000018, 0.20600000000000016, 0.18400000000000014]"
2,"[0.21010638512996885, 0.1888298427148895, 0.1861702368312536, 0.21276591576140816, 0.2021276195624781]"
3,"[0.46960789136676584, 0.45491108566547994, 0.06659406224092758, 0.0008050593533249573, 0.008081901373502615]"
4,"[0.4313722574482052, 0.50980347629894, 0.04902013271837817, 2.2185317881407007e-11, 0.009804133512289249]"
5,"[0.802670419731826, 0.19683172383148814, 0.00042778052810493814, 3.654068025493879e-9, 7.00722545140704e-5]"
6,"[0.8979527901047012, 0.10204720859982452, 6.868079606009326e-11, 7.621514166752781e-12, 1.2191750262288463e-9]"
7,"[0.8694135618088017, 0.1305864381911964, 2.762043272539186e-20, 3.068902319285562e-22, 1.6311771621730676e-16]"
8,"[0.8559671075050207, 0.1440328924949818, 1.758180666024033e-30, 1.198487109662097e-33, 3.7609793595243335e-23]"
9,"[0.8458150532744616, 0.15418494672553648, 2.0997706067968625e-37, 2.8447893204605227e-40, 1.2245888062953056e-32]"
10,"[0.8405797191127923, 0.15942028088721175, 5.534990590878119e-46, 6.149986973798741e-47, 3.631506568457439e-42]"
11,"[0.8382375904313867, 0.16176240956861676, 1.0568070118753647e-51, 1.7897119542660712e-56, 1.0568249090277518e-51]"
12,"[9.699729028939462e-6, 0.99999030027097, 1.8736513130477327e-60, 2.8557404557859074e-64, 3.212218346238311e-65]"
13,"[0.0, 0.9999999999994047, 5.817725948812705e-13, 7.152941740343658e-15, 0.0]"
