Timestep,Probs
1,"[0.21276595744680823, 0.19946808510638275, 0.21010638297872314, 0.18617021276595727, 0.19148936170212746]"
2,"[0.21024807716298688, 0.19398138937115, 0.181781332184187, 0.20130129966682545, 0.2126879016148509]"
3,"[0.4346813798527873, 0.37167267858162856, 0.08832813444889859, 0.04559300815067168, 0.059724798966013855]"
4,"[0.5123644189567651, 0.4451310850245667, 0.03439013946772113, 0.003091184890753455, 0.005023171660196286]"
5,"[0.6229775253013337, 0.32838576103081196, 0.03713871491836682, 0.00203609372727789, 0.009461905022210618]"
6,"[0.6837786706644495, 0.3014417658648961, 0.003519759304666775, 4.355633139528185e-6, 0.011255448532844948]"
7,"[0.6866593211540853, 0.3084713512190568, 0.00047023944505573023, 1.2139551988896747e-12, 0.004399088180589117]"
8,"[0.6853773250509222, 0.31394711350362886, 0.0001023571136359617, 2.9828320516671447e-19, 0.0005732043318145248]"
9,"[0.6976101954462056, 0.3016036527705603, 2.7241636078567986e-5, 9.174365912312892e-27, 0.0007589101471547865]"
10,"[0.7087722506307909, 0.29122376425796426, 1.322995697241078e-6, 3.852398576887351e-37, 2.6621155471655755e-6]"
11,"[0.730065905839489, 0.2692257639729699, 9.324589635091898e-11, 1.243962277089257e-12, 0.0007083300930506697]"
12,"[0.2153079616200487, 0.784547951699623, 5.102474317288994e-16, 9.601355926821877e-22, 0.0001440866803294649]"
13,"[0.009729755999051015, 0.9898515839885899, 1.1391045177767975e-11, 1.0852257904482852e-12, 0.0004186599998877791]"
