Timestep,Probs
1,"[0.225806451612903, 0.17866004962779142, 0.19851116625310156, 0.19354838709677402, 0.2034739454094291]"
2,"[0.2081934990995047, 0.18838145109231097, 0.21692401637445433, 0.19157151180442905, 0.19492952162930238]"
3,"[0.07618975799433583, 0.0642776784182441, 0.07247142358766806, 0.7422172181756911, 0.04484392182406036]"
4,"[0.06129270930707986, 0.046235706826182665, 0.04167297853118932, 0.8333072634276727, 0.017491341907877028]"
5,"[0.04089674201157527, 0.03216575522056371, 0.03671834363994401, 0.8779693880954393, 0.01224977103248121]"
6,"[0.05508462413387824, 0.0014624127342732153, 0.02295636823454386, 0.9143881068541475, 0.006108488043154631]"
7,"[0.06971470539440318, 4.29887991705622e-5, 0.0016983262604682648, 0.928488187164028, 5.57923819276481e-5]"
8,"[0.003953942969910818, 3.1277102295860476e-6, 9.086896268349791e-5, 0.9959487680413677, 3.2923158066761086e-6]"
9,"[0.00040985677265880326, 6.137653535699837e-11, 1.5210829591566114e-8, 0.9994535090174583, 0.00013661893767122127]"
10,"[0.0033075345981816795, 7.581033865431024e-18, 2.0381053573779374e-13, 0.9965349637540765, 0.00015750164753246463]"
11,"[0.003893458454393874, 4.373807466111288e-25, 2.5829090738522665e-21, 0.9925838886583025, 0.0035226528873087432]"
12,"[0.004545665125613893, 1.7558200233661434e-35, 1.027103399394998e-31, 0.9954424247771232, 1.1910097258305508e-5]"
13,"[0.005011146225646957, 1.4468403524941945e-46, 7.524497700401844e-42, 0.994988511573549, 3.4220079781001063e-7]"
