Timestep,Probs
1,"[0.21695760598503772, 0.20947630922693294, 0.19700748129675832, 0.17705735660847893, 0.19950124688279325]"
2,"[0.2156259943698511, 0.22128773942009308, 0.20333214610550368, 0.1628923617763547, 0.196861758328198]"
3,"[0.06271946302049394, 0.0964043527911248, 0.08576254265315768, 0.7111255066196597, 0.04398813491556456]"
4,"[0.0384590235349542, 0.06830495144415032, 0.05722096607657091, 0.8270890622147803, 0.00892599672954566]"
5,"[0.026045334521568455, 0.023075088356692162, 0.05971566604662883, 0.8786883173027289, 0.012475593772379506]"
6,"[0.030052987428567622, 0.006713084534890161, 0.031335372754552324, 0.9140927749662296, 0.01780578031575724]"
7,"[0.03890903655246441, 0.0004154208650397599, 0.0017303863699319527, 0.9433803407434235, 0.015564815469140136]"
8,"[0.036602596513250464, 2.5715601834947306e-5, 0.000107001551616818, 0.9449648188884038, 0.018299867444889775]"
9,"[0.037181811857678576, 0.0002986645663649585, 0.0007465269260652353, 0.9390781606905807, 0.022694835959303945]"
10,"[0.2524735292843376, 0.0033002935095798203, 0.008250733773920054, 0.4851531367049135, 0.25082230672725075]"
11,"[0.05639834867663779, 0.0005521647497749409, 0.002752849190906149, 0.054516997794391536, 0.8857796395882915]"
12,"[1.1801273442251191e-9, 0.00014662613623159742, 0.0007331303211457514, 0.0017599641798200975, 0.9973602781826738]"
13,"[1.4052652768756913e-15, 8.905116720942277e-6, 4.452558359838778e-5, 9.798207408938546e-5, 0.9998485872255913]"
