Timestep,Probs
1,"[0.15801354401805848, 0.20541760722347596, 0.1986455981941306, 0.22573363431151203, 0.21218961625282132]"
2,"[0.08917622287844214, 0.19450770068491324, 0.0655898461699077, 0.3861063156444473, 0.2646199146222894]"
3,"[0.18195969688374047, 0.21615698526382318, 0.039386382319145735, 0.2281000651124906, 0.33439687042079996]"
4,"[0.2646306593938146, 0.2978349030298963, 0.048934699150588644, 0.13816862757500992, 0.2504311108506904]"
5,"[0.5617247790563904, 0.19386076850851935, 0.02836255407420538, 0.08909779910432826, 0.12695409925655807]"
6,"[0.46715511826535805, 0.25642073563484774, 0.05143396174179694, 0.09869327118607592, 0.1262969131719229]"
7,"[0.36494200307411634, 0.23953188911937998, 0.02223107804072993, 0.1783922325972679, 0.19490279716850556]"
8,"[0.41810257027987036, 0.08599852158037269, 0.050070058054082815, 0.2070770155786927, 0.23875183450698267]"
9,"[0.28065966630160455, 0.08751995223768495, 0.026665550577089678, 0.3280506656816604, 0.2771041652019608]"
10,"[0.32529958686175187, 0.09834658512755418, 0.023889824857817515, 0.1739985543350467, 0.37846544881783073]"
11,"[0.3934756713434381, 0.021181898281022512, 0.0052864625496057555, 0.05031122163057328, 0.5297447461953613]"
12,"[0.33737392613454154, 0.00017516488374451093, 0.01121015351793369, 0.01996859754008742, 0.631272157923694]"
13,"[0.26602165148877754, 0.00016124637668544117, 0.009611233249459214, 0.01838208694399121, 0.7058237819410887]"
14,"[0.19391007224556153, 1.3347397345868934e-9, 0.08206436005945983, 0.0033099916314678064, 0.7207155747287729]"
15,"[0.5414769625427805, 1.0078829200778274e-15, 0.27670553614124027, 0.0005763974551008698, 0.181241103860877]"
16,"[0.5937929560235515, 1.4658445621153545e-10, 0.3520147640995213, 1.866234308424436e-9, 0.05419227786410537]"
17,"[0.607747569456269, 2.1282842128383274e-18, 0.3897913528193312, 2.8885785016484264e-18, 0.0024610777244024914]"
18,"[0.14743600422908687, 1.5028956037756998e-27, 0.8523698266412268, 1.2008621364089967e-25, 0.00019416912968644477]"
19,"[0.015051210363288334, 6.331999234789112e-9, 0.9849354543557853, 2.4353513256941105e-10, 1.3328705396241949e-5]"
