Timestep,Probs
1,"[0.3737373737373739, 0.29292929292929304, 0.3333333333333335]"
2,"[0.36764705882352944, 0.3382352941176471, 0.29411764705882354]"
3,"[3.7170360466465116e-7, 0.6499997583926569, 0.3499998699037383]"
4,"[0.12499998548030997, 8.231706650736489e-14, 0.8750000145196076]"
5,"[4.221387622809632e-15, 0.0, 0.9999999999999967]"
6,"[0.0, 1.8868363418219164e-30, 0.9999999999999983]"
7,"[0.0, 0.0, 0.9999999999999997]"
8,"[0.999999999955957, 4.404323634798296e-11, 2.6849803258569254e-48]"
9,"[0.026862281394737293, 0.0, 0.9731377186052624]"
10,"[0.0, 0.0, 0.9999999999999996]"
11,"[0.0, 0.0, 0.9999999999999999]"
12,"[5.101188377428849e-15, 0.0, 0.9999999999999959]"
13,"[1.480774554957031e-69, 0.0, 1.000000000000001]"
14,"[3.1451684664634094e-124, 0.0, 0.9999999999999994]"
15,"[1.807124494007897e-60, 0.0, 1.0000000000000018]"
16,"[6.821199692679432e-188, 0.0, 0.9999999999999996]"
17,"[2.70907473e-315, 0.0, 0.9999999999999976]"
18,"[0.0, 0.0, 1.0000000000000013]"
19,"[1.1955712031492716e-180, 0.0, 0.999999999999999]"
20,"[0.0, 0.0, 0.9999999999999981]"
21,"[0.0, 0.0, 0.9999999999999982]"
22,"[7.640422385067802e-146, 0.0, 0.9999999999999992]"
23,"[0.0, 0.0, 0.9999999999999991]"
24,"[0.0, 0.0, 1.0000000000000004]"
25,"[0.0, 0.0, 0.9999999999999994]"
26,"[0.0, 0.0, 1.0000000000000018]"
27,"[0.0, 0.0, 0.9999999999999992]"
