Timestep,Probs
1,"[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
2,"[0.3559351853515191, 0.2881409957391928, 0.35592381890928776]"
3,"[0.17646192807967997, 0.2946440872766624, 0.5288939846436574]"
4,"[0.571309413337295, 0.12150258006610593, 0.30718800659659895]"
5,"[0.5646531101521935, 0.09416150837063772, 0.3411853814771688]"
6,"[0.5495569527603269, 0.01804817521484094, 0.4323948720248335]"
7,"[0.8957219413550476, 0.020841634181756483, 0.083436424463196]"
8,"[0.9588920716603645, 0.027394554817367148, 0.013713373522267348]"
9,"[0.8264947930076388, 0.09180231368391895, 0.0817028933084434]"
10,"[0.6824706141395303, 0.06355695460899385, 0.2539724312514758]"
11,"[0.35593800478891624, 0.16095753193329643, 0.4831044632777869]"
12,"[0.10453116415739062, 0.238799727663223, 0.6566691081793864]"
13,"[1.105810686873917e-5, 0.34065492551777005, 0.6593340163753616]"
14,"[1.9741501380433192e-9, 0.4385746913064896, 0.5614253067193599]"
15,"[1.048550704186468e-12, 0.416665106969604, 0.5833348930293472]"
16,"[3.8300962090912867e-98, 0.46235108668547154, 0.5376489133145292]"
17,"[9.28260480917697e-190, 0.14112917107752462, 0.8588708289224749]"
18,"[4.493389022236959e-284, 0.030425244622571044, 0.9695747553774289]"
19,"[1.9569790233110192e-135, 7.382335944323266e-6, 0.9999926176640537]"
20,"[6.21558076637673e-268, 1.8214997248529423e-8, 0.9999999817850022]"
21,"[0.0, 8.658818964867406e-12, 0.9999999999913403]"
22,"[2.4514146103191114e-149, 4.486993951039051e-39, 0.999999999999998]"
23,"[0.0, 1.3809590739220739e-99, 0.9999999999999988]"
24,"[0.0, 2.7036205727177987e-191, 1.0]"
25,"[1.6397355110240612e-260, 7.064668567548188e-133, 1.0000000000000007]"
26,"[0.0, 4.855654394259476e-308, 0.9999999999999987]"
27,"[0.0, 0.0, 0.9999999999999993]"
