Timestep,Probs
1,"[0.17473118279569883, 0.20967741935483858, 0.16666666666666657, 0.26612903225806434, 0.18279569892473108]"
2,"[0.22656217407973625, 0.23281247903196492, 0.1354166543209185, 0.2239584215571109, 0.18125027101026886]"
3,"[0.4333296367844763, 0.41430242471920403, 0.0497975741553018, 0.05333569929250558, 0.04923466504851229]"
4,"[0.5109962764179229, 0.43159358920212815, 0.039902009695001885, 0.009364744599182424, 0.008143380085763104]"
5,"[0.5355131310939643, 0.454196204808916, 0.008450812341106253, 0.0014303802403750152, 0.0004094715156382962]"
6,"[0.5355056073698446, 0.45671222277460266, 0.007467335835893373, 0.00011807007887970679, 0.00019676394077991922]"
7,"[0.335586019529864, 0.6336370822999751, 0.030282016870172443, 0.0004131484123782038, 8.173288760980819e-5]"
8,"[0.31552216098553615, 0.6758122448871624, 0.006860568415874049, 0.0010830116259033453, 0.0007220140855226571]"
9,"[0.3240318133537531, 0.6698307986839993, 0.005518017200547679, 0.0001131794135429674, 0.0005061913481561562]"
10,"[0.3239976865279191, 0.6690578283275943, 0.006309692005457639, 1.5296220219757463e-5, 0.0006194969188115845]"
11,"[0.8004493068531904, 0.18131481191242074, 0.018014181615283373, 2.7073173179371263e-6, 0.00021899230179023152]"
12,"[0.9926103573841404, 0.0008693263014800244, 0.002177677832009234, 0.000434799895007293, 0.003907838587357704]"
13,"[0.9995209292297539, 0.0001326654398005352, 0.00027270233137331414, 6.633269931978717e-5, 7.370299753204423e-6]"
