Timestep,Probs
1,"[0.18970189701896992, 0.23035230352303476, 0.18428184281842794, 0.165311653116531, 0.23035230352303476]"
2,"[0.2448022069214177, 0.2208941535575245, 0.12577968121259003, 0.17255724621054594, 0.23596671209792175]"
3,"[0.5011907012165224, 0.33950124519702246, 0.06167977252163402, 0.04607740400251273, 0.05155087706230788]"
4,"[0.6053207041110478, 0.317214326048865, 0.06311453773750553, 0.013529519761808276, 0.0008209123407725114]"
5,"[0.6503359584391867, 0.33503271799356743, 0.007502244063860482, 0.007054727251360211, 7.435225202538015e-5]"
6,"[0.6855411363656144, 0.3090675968816174, 0.004394185624649626, 0.000985487348974162, 1.1593779146163338e-5]"
7,"[0.44873789323586427, 0.5337395213442633, 4.808688369315145e-6, 0.015766209657206903, 0.001751567074297352]"
8,"[0.4192679935245761, 0.5772546163951611, 8.089872822608927e-10, 0.003091012678600458, 0.00038637659267541793]"
9,"[0.42128830162771547, 0.5783079375226008, 3.6689208160195415e-15, 0.00034619353901937786, 5.756731066266578e-5]"
10,"[0.422138297449181, 0.5777656329908932, 6.2989096657996354e-18, 2.4020135365790212e-5, 7.204942455850896e-5]"
11,"[0.8643594801406261, 0.13557077516540908, 3.4404376889719634e-23, 6.971281796540756e-5, 3.1876002480758736e-8]"
12,"[0.9975290575255792, 0.0024708879290263456, 7.391124639032532e-11, 6.642863776700523e-10, 5.380719660670351e-8]"
13,"[0.9997953408325809, 0.00020465916742350642, 3.724799900379545e-22, 1.5857817045628143e-15, 1.7619800401802308e-16]"
