Timestep,Probs
1,"[0.19220055710306438, 0.22841225626740996, 0.22841225626740996, 0.18384401114206156, 0.1671309192200559]"
2,"[0.19571728427052412, 0.21912361253490742, 0.21165345512216915, 0.19322702713264875, 0.1802786209397494]"
3,"[0.46316737839427596, 0.3435573862188629, 0.10560661873636493, 0.04784678255791444, 0.03982183409258325]"
4,"[0.5549383256036121, 0.33473700941630186, 0.10106141637379767, 0.00715789569558573, 0.0021053529107030234]"
5,"[0.6244061670983935, 0.356966499593005, 0.01703197835462674, 0.0012522173781057415, 0.00034313757586855535]"
6,"[0.6361183659399772, 0.35234913732473805, 0.011205338951038648, 0.00017721047606732433, 0.00014994730818069997]"
7,"[0.42205934275363877, 0.5434739491987118, 0.018669888383638547, 0.01436090451338902, 0.0014359151506246287]"
8,"[0.33764476858456255, 0.6360944161246074, 0.0029183826317822474, 0.022925602767528423, 0.00041682989151892023]"
9,"[0.34706546490615675, 0.6503336947900435, 0.0003081332095282145, 0.002285863444704471, 6.843649566496178e-6]"
10,"[0.3545682744578393, 0.6450988322896065, 9.986543884751511e-5, 0.00023302781351245856, 1.933251594580053e-13]"
11,"[0.8074732711932593, 0.19186786077913717, 0.0003294340138018879, 0.00032943401380266537, 1.3333665323124884e-19]"
12,"[0.9785983427608236, 0.02140165723906498, 0.0, 1.1549903689749044e-13, 1.5331956696668242e-17]"
13,"[0.9972763464717175, 0.0027236535282871375, 0.0, 3.979486096906486e-23, 1.0271225191000477e-31]"
