Timestep,Probs
1,"[0.19293478260869587, 0.2228260869565221, 0.1875000000000002, 0.20108695652173939, 0.1956521739130437]"
2,"[0.21862742575678812, 0.2612744622971026, 0.041176838232947724, 0.2735290386929739, 0.20539223502018839]"
3,"[0.09335706248263742, 0.10855316458250829, 0.02134525276253637, 0.24032434843220693, 0.536420171740111]"
4,"[0.0564346337431484, 0.09334655803615398, 0.004528043647862497, 0.2274448621447567, 0.6182459024280781]"
5,"[0.029980364709337078, 0.03925112022111989, 0.007405788305418406, 0.15040547442881688, 0.7729572523353099]"
6,"[0.027632861997737224, 0.012286690866574974, 0.001065225802209208, 0.14709274500356373, 0.8119224763299158]"
7,"[0.024996269236019483, 0.0014118530214000278, 5.879190774766461e-9, 0.12293466560304464, 0.8506572062603401]"
8,"[0.025101824337394704, 0.00010309523459510434, 1.8275233923721478e-16, 0.12308650096524053, 0.8517085794627686]"
9,"[0.012838685016350286, 1.5093483964356864e-5, 4.072671271854282e-21, 0.14523206837910405, 0.8419141531205779]"
10,"[0.004361179165754339, 9.78816759620197e-6, 6.135517155934998e-29, 0.620907598148007, 0.3747214345186437]"
11,"[0.0004368829849439197, 7.399244328918858e-9, 1.8184095824803506e-13, 0.9633067344176796, 0.03625637519795235]"
