Timestep,Probs
1,"[0.19999999999999996, 0.1953488372093023, 0.19999999999999996, 0.17906976744186048, 0.2255813953488371]"
2,"[0.2187792969386202, 0.19219875739155115, 0.1863794783359715, 0.18354829993031596, 0.21909416740354237]"
3,"[0.46494775224245477, 0.44192411043618085, 0.025706396898274045, 0.027399108929255418, 0.040022631493833165]"
4,"[0.5210827073316879, 0.47056884504242247, 0.004325125915896212, 0.002086164907588608, 0.0019371568024053008]"
5,"[0.5387055511681212, 0.45544871540717297, 0.001363288963797774, 0.002368512977881314, 0.0021139314830258245]"
6,"[0.5117880378148976, 0.48770889161425984, 0.00011175803015234603, 0.00020494375199738411, 0.00018636878868975444]"
7,"[0.5211692851626509, 0.47878297345007625, 2.7611978766163506e-5, 1.035531925658433e-5, 9.77408925076886e-6]"
8,"[0.5141426132789627, 0.48585381603294986, 1.4661863113860645e-6, 1.6574480369905743e-6, 4.4705373655905696e-7]"
9,"[0.5094382641028253, 0.48325839649797037, 0.0023946778518419095, 0.004782793987611267, 0.0001258675597554192]"
10,"[0.5146078083725301, 0.48495703751092994, 0.0001425504869708204, 0.00028510097238784715, 7.502657177691274e-6]"
11,"[0.5048697017323086, 0.4951120158350294, 2.9408408335442784e-9, 1.827933703827123e-5, 1.5478108891151024e-10]"
12,"[0.05265998200127626, 0.947337791291078, 1.4230832755626494e-15, 2.226707646426015e-6, 7.489911609322915e-17]"
13,"[0.002858682247362303, 0.9971411823978319, 4.242401895275937e-24, 1.3535480510432774e-7, 2.2328429932730184e-25]"
