Timestep,Probs
1,"[0.3390557939914152, 0.3283261802575097, 0.3326180257510719]"
2,"[0.3431803522946403, 0.32954502136366426, 0.32727462634169474]"
3,"[0.34183705724014984, 0.326531380530263, 0.33163156222958673]"
4,"[0.35211163806840207, 0.32113017611777434, 0.32675818581382515]"
5,"[0.35714128774098075, 0.31547803421024523, 0.3273806780487739]"
6,"[0.3552637527443446, 0.3190781750019245, 0.3256580722537302]"
7,"[0.3494429491935274, 0.3234223123509899, 0.3271347384554829]"
8,"[0.3444000267021998, 0.32779720370304544, 0.3278027695947552]"
9,"[0.03765234772922029, 0.43372852313260823, 0.5286191291381719]"
10,"[0.0016893003658446577, 0.45580608764710934, 0.5425046119870448]"
11,"[6.77979651545407e-5, 0.4373957986452537, 0.5625364033895917]"
12,"[3.868822598969454e-6, 0.45719110967058557, 0.5428050215068175]"
13,"[2.2676133683090912e-7, 0.4643233094464164, 0.5356764637922461]"
14,"[1.0869922302907962e-8, 0.4695045769182127, 0.5304954122118661]"
15,"[5.877355832174826e-10, 0.4595751665514106, 0.5404248328608527]"
16,"[0.0002725799669319074, 0.47142691095361117, 0.5283005090794538]"
17,"[2.0199329566375113e-5, 0.4576724522031088, 0.5423073484673243]"
18,"[1.206820687161799e-6, 0.4520735898886553, 0.5479252032906589]"
19,"[7.067718270218768e-8, 0.44217892194528713, 0.5578210073775299]"
20,"[5.273079875709863e-9, 0.4702059231004798, 0.52979407162644]"
21,"[3.5094868947324724e-9, 0.46093619653851037, 0.5390637999520036]"
22,"[0.0025191409903261904, 0.4356908560017672, 0.5617900030079105]"
23,"[0.0027761853969809807, 0.4475242044727477, 0.5496996101302737]"
24,"[4.323538859528608e-17, 0.3888801363741209, 0.6111198636258792]"
25,"[7.110421873900445e-24, 0.4157322374816216, 0.584267762518377]"
26,"[7.884588026945947e-30, 0.39476293473252766, 0.6052370652674707]"
27,"[5.951859202148184e-32, 0.3627306481300029, 0.6372693518699982]"
28,"[4.179689234578404e-9, 0.508279492168944, 0.49172050365137304]"
29,"[4.354160651129385e-15, 0.5326805611658104, 0.4673194388341831]"
30,"[7.087452643079394e-49, 0.525842129293875, 0.47415787070612253]"
31,"[2.104830856115286e-89, 0.5146927876656389, 0.48530721233436075]"
32,"[1.1718631911611454e-139, 0.5277458020050753, 0.4722541979949255]"
33,"[8.984082963979982e-204, 0.48692789720885976, 0.5130721027911423]"
34,"[1.091869607577853e-295, 0.4681075376071713, 0.5318924623928254]"
35,"[3.9385879435782234e-135, 0.48648550341854635, 0.5135144965814514]"
36,"[2.1544133871099935e-270, 0.47957889650407415, 0.5204211034959295]"
37,"[0.0, 0.48285597885061704, 0.5171440211493802]"
38,"[0.0, 0.46749301530161735, 0.5325069846983811]"
39,"[0.0, 0.4657529846577681, 0.5342470153422327]"
40,"[0.0, 0.47368261706100545, 0.5263173829389952]"
41,"[0.0, 0.4771739648567417, 0.5228260351432568]"
42,"[0.0, 0.47465461181837704, 0.5253453881816224]"
43,"[0.0, 0.4789478145305416, 0.5210521854694569]"
44,"[0.0, 0.45930190599787313, 0.5406980940021257]"
45,"[0.0, 0.4774175792649981, 0.5225824207349997]"
46,"[0.0, 0.48935836129131516, 0.5106416387086855]"
47,"[0.0, 0.4921876220239406, 0.5078123779760593]"
48,"[0.0, 0.04997055517782533, 0.9500294448221742]"
49,"[2.999029907402168e-187, 8.921677296971142e-7, 0.9999991078322715]"
50,"[0.0, 3.860419681763608e-23, 1.000000000000004]"
51,"[0.0, 5.353607482161362e-43, 1.0000000000000024]"
52,"[0.0, 6.877187685258921e-66, 1.0000000000000007]"
53,"[0.0, 2.1119325988853517e-87, 0.9999999999999957]"
