Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.18787778922808235, 0.23281759208707362, 0.20342985641582337, 0.20364296942736268, 0.1722317928416581]"
3,"[0.33434917390511937, 0.42224606011174004, 0.09614703398652372, 0.07865035115117709, 0.0686073808454398]"
4,"[0.3096593222447107, 0.34241824579704755, 0.16103685182742555, 0.09058050774560425, 0.09630507238521192]"
5,"[0.35430379160611575, 0.3911545124953633, 0.08863729715133588, 0.08000851543195621, 0.0858958833152287]"
6,"[0.46734623871732145, 0.3094026145437326, 0.06645878119837535, 0.07028197820950362, 0.08651038733106711]"
7,"[0.4809407327448769, 0.30946313783435364, 0.06523652167780301, 0.07136849270235068, 0.07299111504061581]"
8,"[0.34706364344485613, 0.4258419890178076, 0.09027809556145475, 0.06301717495346629, 0.0737990970224153]"
9,"[0.35095703027333264, 0.38273849902221885, 0.14734481322734838, 0.05311799974126621, 0.0658416577358339]"
10,"[0.35236768322617945, 0.3809644446711606, 0.1478938755363019, 0.053211508587043155, 0.06556248797931491]"
11,"[0.4878498343887449, 0.27420058090555044, 0.11392672380106454, 0.059882813287282816, 0.06414004761735737]"
12,"[0.5044364783695168, 0.2546564996262789, 0.10859794513617382, 0.05781801236293103, 0.07449106450509957]"
13,"[0.38592255720225366, 0.32870390716778325, 0.134329982993372, 0.06412017469680552, 0.0869233779397855]"
14,"[0.3014098575032877, 0.2807775601000558, 0.2555730840478892, 0.06888324739582866, 0.09335625095293865]"
15,"[0.25748987269232493, 0.3794528072374007, 0.2019797355875113, 0.0794727860862043, 0.08160479839655858]"
16,"[0.3071403049174763, 0.49529877208666223, 0.089567003570902, 0.04756371710769236, 0.06043020231726723]"
17,"[0.3623873474696206, 0.5974899410579555, 0.01726723332537566, 0.010257973845069972, 0.012597504301978146]"
18,"[0.38758324888019263, 0.6067329220329452, 0.002280963663815101, 0.001637739995443827, 0.001765125427603298]"
19,"[0.39047184598868273, 0.6087910337880875, 0.00034978125515225297, 0.00016804042094764385, 0.00021929854712985673]"
20,"[0.08861408426164538, 0.9109428567070565, 0.0002812643209266464, 8.539861588139833e-5, 7.639609448990684e-5]"
21,"[0.016745796857834967, 0.9831744720959659, 5.267478085358838e-5, 1.4665703988008638e-5, 1.2390561357566576e-5]"
