Timestep,Probs
1,"[0.20000000000000015, 0.21200000000000016, 0.20200000000000015, 0.20400000000000015, 0.18200000000000013]"
2,"[0.23684210219577825, 0.22514619893845453, 0.14619883418896215, 0.20760233882219392, 0.1842105258546098]"
3,"[0.5244110711400987, 0.35209943094117696, 0.029105423684999732, 0.043588070564128494, 0.050796003669597065]"
4,"[0.6099994230847233, 0.3599998295080911, 0.010000312550795223, 2.84350683210743e-7, 0.02000015050570645]"
5,"[0.6471596299446993, 0.352787024826464, 1.5244642754534813e-5, 3.8135622735363748e-6, 3.428702380998268e-5]"
6,"[0.6535210909507609, 0.34647890904918066, 4.436130529108971e-15, 2.8127348208424806e-16, 5.4306655546441015e-14]"
7,"[0.06387980680109634, 0.9361201931989029, 2.5795662196872464e-21, 3.628045615992886e-24, 5.529584302587826e-22]"
8,"[0.03176092108195567, 0.9682390783313567, 4.747425700235499e-10, 1.060834486287279e-10, 5.871713226858442e-12]"
9,"[0.03174605226621088, 0.9682539477337834, 1.3596889475726976e-19, 1.6972794355521647e-20, 2.072693041246094e-22]"
10,"[0.032258064364221836, 0.9677419356357857, 3.9624392289021295e-29, 1.1474845624108023e-31, 6.710435728987708e-33]"
11,"[0.6204255318439179, 0.3795744681560807, 2.1856952276933173e-37, 3.7426210660608135e-41, 6.662677331483668e-41]"
12,"[0.999999880546905, 1.194511219423954e-7, 9.251678121148644e-13, 2.569475379963354e-15, 1.0393841262607966e-12]"
13,"[0.9999999999998518, 1.5306355052032045e-13, 3.2862848307871918e-24, 5.627942296982389e-28, 2.6626971317199085e-22]"
