Timestep,Probs
1,"[0.2091503267973854, 0.2091503267973854, 0.17647058823529402, 0.17973856209150316, 0.2254901960784311]"
2,"[0.31566685822764146, 0.22350220807652466, 0.1036865951611701, 0.19124502984417796, 0.1658993086904858]"
3,"[0.25772694807597113, 0.17581959293179117, 0.15673578918993877, 0.2785635021600829, 0.13115416764221557]"
4,"[0.19193272034511177, 0.20537869051123708, 0.1271397906357259, 0.3471868960092918, 0.12836190249863344]"
5,"[0.12050758145760063, 0.13408644242701512, 0.12036729806757791, 0.49449546088182705, 0.13054321716597858]"
6,"[0.06342414237529075, 0.04530476541000537, 0.09966175038187633, 0.601351303024988, 0.1902580388078393]"
7,"[0.015929714579392636, 0.007383286934095823, 0.046548403595389094, 0.6657894179176839, 0.26434917697343785]"
8,"[0.0033177158563550443, 0.0028436467911741098, 0.04597145908302597, 0.6900469139651468, 0.2578202643042979]"
9,"[0.0014848088481340198, 0.0009900290220826366, 0.015123749989887645, 0.6497208158240573, 0.3326805963158381]"
10,"[1.0962671172434768e-9, 3.3574707572531157e-12, 0.0013096313602596079, 0.8900355467914841, 0.10865482074862916]"
11,"[5.480658663769482e-19, 1.522025820472605e-21, 3.4821722535984487e-7, 0.9690147945475557, 0.03098485723521905]"
