Timestep,Probs
1,"[0.18505338078291803, 0.19928825622775784, 0.22064056939501756, 0.21352313167259765, 0.18149466192170807]"
2,"[0.20046612894659693, 0.20512779096561945, 0.10955734523624684, 0.28205144934470866, 0.20279728550682816]"
3,"[0.15555005649892253, 0.22474397846729124, 0.09613787839432324, 0.3524132440822582, 0.17115484255720495]"
4,"[0.07111330370752394, 0.23407427347870574, 0.1303696825212341, 0.3777766219583032, 0.18666611833423274]"
5,"[0.0607729684625758, 0.08109404410819047, 0.14286147231220314, 0.5192956951610487, 0.19597581995598193]"
6,"[0.016408881247620948, 0.02895823364350293, 0.11679555283728218, 0.5559845032886895, 0.2818528289829045]"
7,"[0.002614627687322896, 0.002593316126870651, 0.024635823034740194, 0.6532371319118357, 0.3169191012392315]"
8,"[9.845108968451993e-10, 0.0005878864618922764, 0.014109469507915532, 0.7125212945234503, 0.27278134852223107]"
9,"[2.011826183645334e-8, 9.900195192367295e-9, 0.010189308253450647, 0.672719941447202, 0.31709072028089247]"
10,"[4.880853539834203e-16, 7.99814063461849e-18, 0.002754441293864236, 0.906385820993966, 0.09085973771216634]"
11,"[1.4111334959977078e-11, 2.9738669519831627e-12, 2.424643131440295e-5, 0.9844790870340776, 0.015496666517516569]"
