Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.3068008950000808, 0.19290034819776905, 0.17699579482677125, 0.14877175976831672, 0.17453120220706222]"
3,"[0.15651317252874047, 0.3957606228827815, 0.10562929788858932, 0.13312383577260417, 0.20897307092728462]"
4,"[0.3457168980249823, 0.2050581166992847, 0.15618193320448523, 0.12936432914683468, 0.16367872292441313]"
5,"[0.649359013505649, 0.0545649333941338, 0.19223873692906915, 0.054799143558514764, 0.049038172612633456]"
6,"[0.7758479755161244, 0.023016302588272138, 0.1597665677095912, 0.023461617474807517, 0.017907536711204645]"
7,"[0.7705757589465152, 0.018902001662606804, 0.17135087634398496, 0.016169363184239685, 0.02300199986265358]"
8,"[0.8315035365388079, 0.0055203096388522785, 0.15478125381972607, 0.002207680309593807, 0.005987219693019998]"
9,"[0.8463272727680634, 0.00045782715641809983, 0.15245909872556113, 0.00021791604832193455, 0.0005378853016356371]"
10,"[0.7108768918964424, 0.00016138135105947497, 0.28861177979254576, 0.00012031005588158852, 0.0002296369040708023]"
11,"[0.2781484471727211, 4.883756450135468e-5, 0.7216944094524365, 3.510970114777919e-5, 7.31961091934178e-5]"
