Timestep,Probs
1,"[0.2092391304347829, 0.23369565217391344, 0.18478260869565236, 0.1875000000000002, 0.18478260869565236]"
2,"[0.20239216222730805, 0.23505063244581062, 0.15087409006656088, 0.20331162971923666, 0.20837148554108437]"
3,"[0.3613169875530132, 0.4324960767279583, 0.0774811302614489, 0.04908062663987747, 0.0796251788177008]"
4,"[0.4102924416728005, 0.5108958996683958, 0.04792090368927784, 0.0011881047498487809, 0.02970265021967915]"
5,"[0.5769152581291355, 0.33996353805596835, 0.06524179902553223, 0.0009087208522971213, 0.01697068393706596]"
6,"[0.6992525972776505, 0.2551536409705601, 0.041647645177612894, 0.0008767793528991481, 0.003069337221275885]"
7,"[0.7161287722814901, 0.2779157692922866, 0.005302866583912976, 0.00016311999075235283, 0.0004894718515610828]"
8,"[0.7316201731908566, 0.26546116042399065, 0.0025624500862903594, 0.00020683425337568193, 0.0001493820454860761]"
9,"[0.7065291938516015, 0.28708910797496157, 6.741694062922722e-9, 0.006377317406449407, 4.374025295306252e-6]"
10,"[0.6613153197383831, 0.3329050879367561, 5.614654910113398e-18, 0.005779592323368154, 1.4918138020019738e-12]"
11,"[0.636732928471303, 0.3622508755236013, 1.0333268168254377e-25, 0.0010161960050936115, 3.5980514564982655e-16]"
12,"[0.1577772860434249, 0.842221785577056, 2.6621210548447243e-15, 9.282397682841915e-7, 1.3975097310723277e-10]"
13,"[0.029320621695983717, 0.9706793760218847, 1.368418372508785e-25, 2.2821314125890606e-9, 5.890568989425561e-18]"
