Timestep,Probs
1,"[0.21000000000000016, 0.19600000000000015, 0.22600000000000017, 0.20200000000000015, 0.16600000000000012]"
2,"[0.2885245831878959, 0.20655738075258714, 0.026229520649206986, 0.23934426052329094, 0.23934425488702082]"
3,"[0.41321039484778754, 0.2259225329385324, 0.019244837835791423, 0.1444219628422332, 0.19720027153565628]"
4,"[3.2362506470730677e-5, 0.5999720255749994, 0.399970228460442, 1.0956627587391457e-5, 1.4426830501356031e-5]"
5,"[3.799050145765148e-8, 0.9996953161783124, 0.00030464583118890685, 0.0, 0.0]"
6,"[8.573277517400205e-6, 0.9999914267224859, 0.0, 0.0, 0.0]"
7,"[5.1468173495981285e-11, 0.9999999999485287, 0.0, 0.0, 0.0]"
8,"[1.0622028889183723e-12, 0.9999999999989402, 0.0, 0.0, 0.0]"
9,"[7.962895391897383e-10, 0.9999999992037053, 0.0, 0.0, 0.0]"
10,"[3.7476028846223166e-19, 1.000000000000002, 0.0, 0.0, 0.0]"
11,"[8.70597230428227e-27, 1.0000000000000024, 0.0, 0.0, 0.0]"
12,"[6.164118448720973e-38, 0.9999999999999979, 0.0, 0.0, 0.0]"
13,"[1.591309182021092e-46, 1.0000000000000093, 0.0, 0.0, 0.0]"
