Timestep,Probs
1,"[0.1786542923433878, 0.20649651972157823, 0.18561484918793542, 0.22041763341067344, 0.20881670533642743]"
2,"[0.05988971590654759, 0.051904185284643876, 0.05436176772352924, 0.4351962803460201, 0.39864805073925824]"
3,"[0.2595930064746048, 0.08733627007951836, 0.13974281035696554, 0.32658174415375846, 0.1867461689351508]"
4,"[0.33651752595770457, 0.11349058578063549, 0.17970651798006895, 0.21578003072904064, 0.1545053395525488]"
5,"[0.45144232860862576, 0.15795193509269295, 0.13347012972348066, 0.24656889111724625, 0.010566715457953275]"
6,"[0.039542791328576105, 0.27385308688481624, 0.24396894634659486, 0.4289243621970462, 0.013710813242968198]"
7,"[0.000963684546052685, 0.4669313793229862, 0.4854868780135819, 0.045894596152560044, 0.0007234619648220375]"
8,"[0.00032848074734155233, 0.41630489126820786, 0.5457811114902669, 0.036648457939360196, 0.000937058554824693]"
9,"[4.061876847041684e-5, 0.6697536702182317, 0.2582062155804702, 0.0705300290651824, 0.00146946636764633]"
10,"[0.0029624574563049256, 0.6557393701852623, 0.20544630580678824, 0.12725689625048797, 0.008594970301154926]"
11,"[0.00016903283053421486, 0.5599581909938555, 0.3164464096619246, 0.07820621047198871, 0.0452201560416988]"
12,"[1.6794993821199214e-8, 0.4452718061037384, 0.4249494917100975, 0.12615682593420446, 0.0036218594569687097]"
13,"[1.1903780381136106e-12, 0.5246043585086644, 0.38167413863043487, 0.09227414288145329, 0.0014473599782579211]"
14,"[2.3331177914311203e-6, 0.5446599121253506, 0.08125934098441037, 0.02012083539285936, 0.35395757837958736]"
15,"[5.479038331277038e-5, 0.35680056425116075, 0.21561005722569715, 0.11536625614189973, 0.3121683319979302]"
16,"[0.00023719837634059426, 0.014985173996199757, 0.35914280886471117, 0.193401971275895, 0.4322328474868557]"
17,"[1.123308346221126e-7, 0.002249634030214027, 0.9099763881397884, 0.028484802968113124, 0.059289062531049395]"
18,"[0.00016241636340972888, 0.0022738437745514375, 0.9967511744497981, 0.0004872596785113118, 0.00032530573373717217]"
19,"[1.0410930598882373e-5, 0.00012493787667994277, 0.9998178519887727, 3.1232791824240726e-5, 1.5566412127555044e-5]"
