Timestep,Probs
1,"[0.2274052478134107, 0.16326530612244888, 0.21574344023323583, 0.19241982507288607, 0.20116618075801723]"
2,"[0.24896980372902835, 0.1883460802225741, 0.0665103407554517, 0.2248380318356249, 0.27133574345732064]"
3,"[0.3849578608103318, 0.21217620556389694, 0.05776099968748526, 0.26375223887128596, 0.08135269506700064]"
4,"[0.39366453601920487, 0.20118818351833884, 0.10630399857866968, 0.26435524299767704, 0.03448803888611096]"
5,"[0.6024395821429657, 0.11209593479780702, 0.09666458433150613, 0.16091019826603442, 0.027889700461688222]"
6,"[0.3880574927602052, 0.18059510837645976, 0.17984820459059075, 0.1977685755213982, 0.05373061875134595]"
7,"[0.1955907061781357, 0.1788813672411717, 0.1015018390021421, 0.48475438702069323, 0.039271700557856504]"
8,"[0.04751287751492694, 0.08747803559145202, 0.021128110661724313, 0.8031502801962842, 0.04073069603561436]"
9,"[0.030660218160066418, 0.010857173270162154, 0.007350410666307151, 0.897396663785123, 0.05373553411834019]"
10,"[0.01992166524883259, 0.003095342829637906, 8.174419002731266e-11, 0.9244422993498036, 0.05254069248997361]"
11,"[0.003132970718348568, 0.0005872643041634542, 5.134197290612585e-17, 0.9733590972793673, 0.022920667698123807]"
12,"[0.0004210960295515989, 1.7345678646772559e-9, 1.4426044423450568e-27, 0.9965061654979702, 0.0030727367379078103]"
13,"[0.00034702721992369137, 4.284288545700334e-6, 9.067964001373097e-12, 0.9996486884824579, 1.1058492684601273e-14]"
