Timestep,Probs
1,"[0.24260355029585806, 0.21301775147929, 0.17159763313609472, 0.20118343195266278, 0.17159763313609472]"
2,"[0.2818426720795374, 0.18428226656678648, 0.23848157321052693, 0.18699172533689032, 0.10840176280625902]"
3,"[0.4542446481052528, 0.24231142781181247, 0.12134127705433619, 0.10115059471568842, 0.08095205231290971]"
4,"[0.5161295411252389, 0.3369165670911248, 0.06630798164543429, 0.035842694356324145, 0.04480321578187756]"
5,"[0.4904047538435307, 0.35252898640493247, 0.08407313470928873, 0.026931761241727196, 0.046061363800521664]"
6,"[0.5893104992558029, 0.3549884308250066, 0.027842752765550646, 0.009295533856085107, 0.018562783297555563]"
7,"[0.5876642586638864, 0.39432831563975557, 0.00999917817484769, 0.002986740808503643, 0.005021506713007335]"
8,"[0.6084201063068431, 0.3855230596999399, 0.0030118850079332744, 0.001530732293177478, 0.0015142166921060726]"
9,"[0.5892878752519206, 0.40787331984089953, 4.314270105933406e-6, 0.0028306077731966627, 3.88286387816637e-6]"
10,"[0.5287644399793033, 0.4700115761781261, 1.4072223225210906e-11, 0.0012239838270947552, 1.404140548907256e-12]"
11,"[0.49146869427883155, 0.50853129864689, 0.0, 3.703608337110661e-9, 3.3706722562285383e-9]"
12,"[0.1351708991606365, 0.8648291008393628, 0.0, 1.2378639501568368e-17, 2.9132306184819034e-19]"
13,"[0.016543725203053927, 0.9834562747903063, 0.0, 2.489639412232287e-12, 4.14940253390889e-12]"
