Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.13815655164212207, 0.20650627113560266, 0.19847717336087492, 0.2550434712108321, 0.20181653265056823]"
3,"[0.09996356767771925, 0.20545781756570672, 0.20502381760013805, 0.3027760057567202, 0.1867787913997158]"
4,"[0.10277393318602467, 0.2120625536685441, 0.22336853544564603, 0.27828168980432477, 0.18351328789546045]"
5,"[0.10349724670701664, 0.23323395709348452, 0.21037680910188558, 0.2728820714985355, 0.18000991559907767]"
6,"[0.10023992032789021, 0.2642049289215962, 0.21962317002156292, 0.2469967327345367, 0.16893524799441392]"
7,"[0.09670487436031472, 0.2859118648884971, 0.23659968924495037, 0.22643256555081023, 0.15435100595542744]"
8,"[0.09952413729662431, 0.26944914778832446, 0.22069035360593986, 0.24466015790306894, 0.16567620340604236]"
9,"[0.10085538890377041, 0.25855222323968285, 0.21066965302349833, 0.27588291019595834, 0.15403982463709023]"
10,"[0.09616864259953206, 0.2940645487398523, 0.1899599604761528, 0.2425469083028723, 0.17725993988159047]"
11,"[0.09666778433599629, 0.24608190297207944, 0.21933607029667326, 0.26515939482722006, 0.17275484756803097]"
12,"[0.09575697744077195, 0.2486160851960174, 0.19146724236767, 0.26494808848461127, 0.19921160651092953]"
13,"[0.09907263178590915, 0.2596578398138057, 0.18734370405462175, 0.27175822119845405, 0.18216760314720926]"
14,"[0.1497630802527397, 0.2569414156094427, 0.1940062659762812, 0.22930548260542435, 0.16998375555611195]"
15,"[0.24982674288948667, 0.1731713973414338, 0.2521917300266475, 0.20098131114706283, 0.12382881859536918]"
16,"[0.32368062280913856, 0.1289447148596788, 0.2540925966739582, 0.1726650189894507, 0.12061704666777384]"
17,"[0.5657586543169468, 0.05733404892532423, 0.25253315196571313, 0.08146188250035138, 0.042912262291664324]"
18,"[0.5503753911123798, 0.02133015915341798, 0.3819841979092744, 0.029929719123708128, 0.016380532701219672]"
19,"[0.2469496486317988, 0.010573235686713547, 0.7211052536558322, 0.013984969627364065, 0.007386892398291291]"
