Timestep,Probs
1,"[0.2020725388601038, 0.23575129533678785, 0.19948186528497425, 0.18911917098445608, 0.17357512953367882]"
2,"[0.20569125473854952, 0.2980527738639714, 0.043934756844928424, 0.25212163463129605, 0.2001995799212552]"
3,"[0.06977832597884312, 0.16991444743477038, 0.046401037674191604, 0.2322900229538513, 0.48161616595834283]"
4,"[0.04828461569322444, 0.14718898137861744, 0.03463600189552457, 0.22310864013978915, 0.5467817608928452]"
5,"[0.01060000746717301, 0.08181578052867196, 0.03732714105183603, 0.26016110440378953, 0.6100959665485272]"
6,"[0.0019213051563960449, 0.022799682730604256, 0.005848502488414107, 0.16617636940051903, 0.8032541402240659]"
7,"[4.5385740056261815e-6, 0.007257883574653735, 6.975406983039153e-9, 0.11136531297899142, 0.8813722578969376]"
8,"[1.4230095569292708e-13, 0.00886302769356627, 1.7564823983989544e-15, 0.11467567758439448, 0.8764612947218963]"
9,"[1.0223748832374853e-20, 0.0015436479098863498, 6.310373146632457e-22, 0.12753273671245458, 0.8709236153776607]"
10,"[9.246874503104142e-30, 0.0009618324164071302, 2.2565725702675514e-32, 0.5941351286771316, 0.40490303890646223]"
11,"[1.2252383874091334e-11, 3.1415415943960653e-13, 1.093555669287393e-11, 0.9296778762495683, 0.0703221237269276]"
