Timestep,Probs
1,"[0.3305613305613305, 0.33679833679833676, 0.3326403326403326]"
2,"[0.3390685081547497, 0.3370505665539887, 0.32388092529126083]"
3,"[0.34714304596700246, 0.32264858382562955, 0.33020837020737037]"
4,"[0.34764369109470694, 0.31526303449045123, 0.33709327441484255]"
5,"[0.33622212573515975, 0.3270468571155802, 0.3367310171492619]"
6,"[0.34119989568886805, 0.31722454802319816, 0.34157555628793357]"
7,"[0.3503241519705176, 0.3210499018880303, 0.3286259461414516]"
8,"[0.34008707525700316, 0.32787902035841116, 0.33203390438458563]"
9,"[0.34518822729299853, 0.33175794949362875, 0.3230538232133741]"
10,"[0.3501340933090556, 0.32480132054510535, 0.3250645861458388]"
11,"[0.36785698395681027, 0.31304303281442586, 0.31909998322876415]"
12,"[0.3546799146910432, 0.32282935773594007, 0.32249072757301667]"
13,"[0.35526995098884573, 0.3263624588142019, 0.31836759019695254]"
14,"[0.36035674873528417, 0.32003295728623854, 0.3196102939784772]"
15,"[0.3485008193634618, 0.3391142482678177, 0.3123849323687206]"
16,"[0.7356937962662089, 0.07314518679452894, 0.19116101693926071]"
17,"[0.7949544517278968, 0.047126721772047325, 0.15791882650005712]"
18,"[0.8355017111126269, 0.02891795538170761, 0.13558033350566545]"
19,"[0.9484471718550455, 0.026189464948120557, 0.025363363196843142]"
20,"[0.9611926621792096, 0.017659874072484563, 0.02114746374830107]"
21,"[0.9940968617880205, 0.0012512325423519506, 0.004651905669624404]"
22,"[0.9957203914705965, 0.0002489895110347309, 0.0040306190183748885]"
23,"[0.9995413138403628, 1.4511522748753756e-5, 0.00044417463688394915]"
24,"[0.9997437884813671, 8.404254120758801e-7, 0.00025537109322387497]"
25,"[0.9999719342410786, 8.328685323978235e-8, 2.7982472062408146e-5]"
26,"[0.9999991144898159, 4.206166004143096e-8, 8.434485258456396e-7]"
27,"[0.9999999448778469, 2.519475240475672e-9, 5.2602680590242067e-8]"
28,"[0.9999999893967217, 2.6805715229809225e-9, 7.922706552360119e-9]"
29,"[0.9999999887734669, 2.8415674453531927e-9, 8.384964233791139e-9]"
30,"[0.9999999872538593, 3.2285624421613162e-9, 9.51757672794027e-9]"
