Timestep,Probs
1,"[0.3319327731092427, 0.33403361344537713, 0.33403361344537713]"
2,"[0.3285738333074905, 0.33349262854149453, 0.337933538151017]"
3,"[0.3205419841236882, 0.3384702324556113, 0.3409877834207015]"
4,"[0.3247636530754893, 0.3335347076078009, 0.3417016393167074]"
5,"[0.3400901757047104, 0.3314766538524929, 0.3284331704427954]"
6,"[0.35598411731392726, 0.31039659661460567, 0.33361928607146923]"
7,"[0.3485126065807017, 0.309401817013258, 0.3420855764060396]"
8,"[0.3555336050467258, 0.30385292428100485, 0.34061347067226777]"
9,"[0.36627901379115163, 0.29244130609843466, 0.3412796801104121]"
10,"[0.3597561979620205, 0.29816266326703195, 0.34208113877094826]"
11,"[0.36759872742249783, 0.2999019811681825, 0.3324992914093187]"
12,"[0.37064243283106363, 0.302829390368697, 0.32652817680023927]"
13,"[0.3839597946994153, 0.3007857058781268, 0.31525449942245876]"
14,"[0.38549828200542846, 0.2960300594042452, 0.3184716585903268]"
15,"[0.38695677916447574, 0.2941104602907289, 0.3189327605447947]"
16,"[0.6972541789390886, 0.13969864389114028, 0.16304717716977024]"
17,"[0.7853607338941823, 0.12414206300657747, 0.09049720309923834]"
18,"[0.8890608005570033, 0.07770532501028284, 0.033233874432711676]"
19,"[0.938332970707815, 0.044637015135426665, 0.0170300141567606]"
20,"[0.9643060823668137, 0.02302224645393605, 0.012671671179250953]"
21,"[0.982655878094303, 0.01648851512370811, 0.0008556067819876119]"
22,"[0.997846189798901, 0.0020610731395270345, 9.273706157262393e-5]"
23,"[0.9992869743624281, 0.0006766635054645642, 3.636213210879277e-5]"
24,"[0.9999261945857231, 7.264118631998339e-5, 1.164227960351313e-6]"
25,"[0.9999595451452585, 4.038764779290073e-5, 6.720695065644178e-8]"
26,"[0.9999780585793006, 2.188061721415612e-5, 6.08034825941878e-8]"
27,"[0.9999774036950074, 2.2589681821775597e-5, 6.623173414088819e-9]"
28,"[0.9998822715168117, 7.737617563172354e-165, 0.00011772848319983512]"
29,"[0.9998700647381341, 0.0, 0.00012993526186533274]"
30,"[0.9998530333310421, 0.0, 0.00014696666895438475]"
