Timestep,Probs
1,"[0.333333333333333, 0.333333333333333, 0.333333333333333]"
2,"[0.340423000939754, 0.340423000939754, 0.319153998120491]"
3,"[0.34042553133752895, 0.34042553133752895, 0.31914893732494215]"
4,"[0.3428563213177811, 0.33571587744622483, 0.3214278012359928]"
5,"[0.33813109348367654, 0.33812868089890585, 0.3237402256174173]"
6,"[0.33812949693863986, 0.33812949612930593, 0.3237410069320541]"
7,"[0.3333349539219816, 0.34057888223550953, 0.32608616384250905]"
8,"[0.33576560173677805, 0.335768049541678, 0.3284663487215433]"
9,"[0.3357664230820402, 0.3357664239031893, 0.32846715301476975]"
10,"[0.33823529411755326, 0.3382352941178308, 0.3235294117646162]"
11,"[0.34328272269757976, 0.33582005481285, 0.3208972224895696]"
12,"[0.343283582089456, 0.3358208955222939, 0.3208955223882514]"
13,"[0.3458637892904085, 0.33082875550333973, 0.3233074552062515]"
14,"[0.3458646613614892, 0.3308270682353796, 0.32330827040313115]"
15,"[0.3435131315022684, 0.3358770024873527, 0.32060986601037983]"
16,"[6.106556463269712e-7, 0.48571401869467484, 0.5142853706496792]"
17,"[7.740666099277181e-11, 0.46268656803087826, 0.5373134318917151]"
18,"[2.1607756365378178e-13, 0.4545454545453562, 0.5454545454544273]"
19,"[2.1035309625381874e-19, 0.4285714538573956, 0.5714285461426027]"
20,"[2.736075887358394e-39, 0.36842106011316034, 0.6315789398868384]"
21,"[3.219894677558215e-59, 0.36842105263157904, 0.6315789473684216]"
22,"[3.789275994717817e-79, 0.36842105263157904, 0.6315789473684216]"
23,"[4.491483345473394e-99, 0.36842105263157904, 0.6315789473684216]"
24,"[1.196521177936556e-117, 0.3454545454545457, 0.6545454545454543]"
25,"[4.0809280531405547e-134, 0.3333333333333335, 0.6666666666666661]"
26,"[2.263166590912507e-171, 0.29411765173156423, 0.7058823482684357]"
27,"[2.5084578295674268e-234, 0.2800000000000002, 0.7200000000000003]"
28,"[8.532092042365633e-267, 0.21739131200617462, 0.7826086879938248]"
29,"[5.435847508298139e-268, 0.9999832736744644, 1.6726325538042614e-5]"
30,"[0.0, 1.0000000000000029, 2.667447935054529e-26]"
31,"[0.0, 1.000000000000001, 6.065631654590971e-60]"
32,"[0.0, 1.0000000000000029, 4.412891778727998e-118]"
33,"[0.0, 0.9999999999999971, 1.7660455770521905e-207]"
34,"[0.0, 0.9999999999999971, 0.0]"
35,"[0.0, 0.9999999999999971, 0.0]"
36,"[0.0, 0.9999999999999863, 0.0]"
37,"[0.0, 0.9999999999999994, 0.0]"
38,"[0.0, 0.9999999999999889, 0.0]"
39,"[0.0, 1.0000000000000029, 0.0]"
40,"[0.0, 1.0000000000000027, 0.0]"
41,"[0.0, 1.0000000000000027, 0.0]"
42,"[0.0, 0.9999999999999728, 0.0]"
43,"[0.0, 0.9999999999999987, 1.0613768811214616e-175]"
44,"[0.0, 0.9999999999999993, 0.0]"
45,"[0.0, 0.9999999999999983, 0.0]"
46,"[0.0, 0.9999999999999983, 0.0]"
47,"[0.0, 0.9999999999999983, 0.0]"
48,"[0.0, 0.9999999999999983, 0.0]"
49,"[0.0, 1.000000000000002, 0.0]"
50,"[0.0, 0.9999999999999943, 0.0]"
51,"[0.0, 1.0000000000000016, 0.0]"
52,"[0.0, 0.9999999999999871, 0.0]"
53,"[0.0, 1.0, 0.0]"
54,"[0.0, 0.9999999999999937, 0.0]"
55,"[0.0, 1.0, 3.362208682373527e-22]"
56,"[0.0, 0.9999999999999977, 3.218421192176174e-19]"
