Timestep,Probs
1,"[0.3411513859275051, 0.32622601279317676, 0.3326226012793175]"
2,"[0.3445933745122086, 0.3220735439985193, 0.33333308148926977]"
3,"[0.3383078055995985, 0.31592351444963707, 0.3457686799507666]"
4,"[0.3449184234219083, 0.3101622562101617, 0.344919320367929]"
5,"[0.3421063985246534, 0.3040964303463135, 0.35379717112903225]"
6,"[0.3417716816117816, 0.3037985848172742, 0.3544297335709442]"
7,"[0.33922096425218246, 0.3074192220174268, 0.3533598137303911]"
8,"[0.332037826886811, 0.3242149970299765, 0.3437471760832138]"
9,"[0.34361012379793476, 0.3215856868529954, 0.3348041893490699]"
10,"[0.3373545764590823, 0.3255833555729153, 0.3370620679680018]"
11,"[0.34144542793732396, 0.32296951002257834, 0.3355850620400987]"
12,"[0.35585223828305873, 0.3012375574174023, 0.34291020429954]"
13,"[0.3407515085197025, 0.30299585086895087, 0.35625264061134787]"
14,"[0.35789692833942127, 0.28328618992955107, 0.3588168817310284]"
15,"[0.3630355404767517, 0.27392216812982223, 0.3630422913934242]"
16,"[0.3597130970149397, 0.2733804746614357, 0.36690642832362413]"
17,"[0.6039430849342597, 0.14748242015997645, 0.2485744949057632]"
18,"[0.8090553358347616, 0.07824676635593159, 0.11269789780930634]"
19,"[0.8244078175865345, 0.06583576652303905, 0.10975641589042606]"
20,"[0.8365797984242656, 0.0607673927414456, 0.10265280883428925]"
21,"[0.8461550480038419, 0.05361208923061529, 0.10023286276553835]"
22,"[0.8469889267439681, 0.048728517175783866, 0.10428255608024546]"
23,"[0.8515027420003725, 0.04485717310565262, 0.10364008489397168]"
