Timestep,Probs
1,"[0.17154811715481177, 0.2301255230125525, 0.23430962343096257, 0.16317991631799167, 0.20083682008368214]"
2,"[0.24233059824573464, 0.306746863162585, 0.24846719919224508, 0.11656518484821084, 0.0858901545512239]"
3,"[0.12613656898739037, 0.5486419768279296, 0.13116128784634476, 0.12349455978357832, 0.07056560655475741]"
4,"[0.17810915241041944, 0.3462504209632088, 0.3429227170717538, 0.10355016102157485, 0.02916754853304334]"
5,"[0.3137997795124881, 0.14368363974215467, 0.4841808680119116, 0.05202689721079707, 0.0063088155226487825]"
6,"[0.34463277250481616, 0.07457683671886332, 0.5378525094038906, 0.03841812376902015, 0.004519757603409176]"
7,"[0.23397921488026951, 0.0461807762133517, 0.6903890303847935, 0.012669970413746665, 0.016781008107837524]"
8,"[0.2650003680083149, 0.04500257862731102, 0.6616652715450153, 0.02166545987211566, 0.006666321947241672]"
9,"[0.3080509720283047, 0.012420597433782765, 0.6698789938320997, 0.005518702724966445, 0.00413073398084717]"
10,"[0.10859773986448853, 0.017512295536918167, 0.869511868838266, 0.003502474263462079, 0.0008756214968670259]"
11,"[0.015990981939074736, 0.021295879177511922, 0.9627072819378066, 1.3452723204593115e-11, 5.856932147518801e-6]"
