Timestep,Probs
1,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
2,"[0.49783709187265107, 0.046488648037727974, 0.45567426008962086]"
3,"[0.5192338400020613, 0.003140943311916159, 0.47762521668602254]"
4,"[0.5201775180528889, 0.0006406042481913355, 0.4791818776989197]"
5,"[0.06797865815943804, 8.809455553836012e-5, 0.9319332472850236]"
6,"[0.022242582231792495, 8.159162821383879e-6, 0.9777492586053861]"
7,"[0.020386139556757256, 3.1809560395343884e-6, 0.9796106794872033]"
8,"[0.020456383407888946, 3.1914693087480316e-6, 0.9795404251228024]"
9,"[0.020635620347213047, 3.2194710733017545e-6, 0.9793611601817136]"
10,"[0.019733178256156253, 3.0782201087855423e-6, 0.9802637435237349]"
