Timestep,Probs
1,"[0.21000000000000016, 0.19800000000000015, 0.20200000000000015, 0.20000000000000015, 0.19000000000000014]"
2,"[0.21874996921750448, 0.25694454911859793, 0.07986116051524102, 0.25347215751926927, 0.19097216362938788]"
3,"[0.231695090073215, 0.29472682777261133, 0.08415389641844905, 0.3260657176507314, 0.06335846808499389]"
4,"[0.22352765041307604, 0.3247033154181869, 0.047058456674730915, 0.345883565745053, 0.05882701174895126]"
5,"[0.3682284005852862, 0.617746132524062, 0.00016352903345311475, 0.007456733783306173, 0.006405204073894101]"
6,"[0.3544303468828824, 0.6202526324291489, 4.764378381069069e-8, 0.01265868914745076, 0.01265828389673428]"
7,"[0.37140117738524897, 0.6285205552330768, 9.967844774524972e-10, 3.913273905735236e-5, 3.91336458314291e-5]"
8,"[0.3560976756971867, 0.6439022692285162, 2.6650303514495454e-18, 9.326749424397002e-13, 5.507336318471833e-8]"
9,"[0.4666267206910459, 0.5333732793088121, 9.285187140470771e-27, 1.3341286829274116e-19, 1.416077979412879e-13]"
10,"[0.3888888994464352, 0.6111111005535634, 3.1706546242231915e-36, 4.111374503338976e-28, 3.91679168791516e-21]"
11,"[0.3840007513448907, 0.6159992486551095, 8.249476612419615e-45, 8.768073382668983e-38, 4.151804103836594e-30]"
12,"[0.9999934722521534, 6.527747843596895e-6, 6.571872084430923e-54, 7.814481846242142e-49, 6.050855962639813e-40]"
13,"[0.9999996850953327, 3.149040739967525e-7, 5.925375369211721e-13, 7.405590310552746e-15, 0.0]"
